"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01031","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",21.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","44-45","74","0","2013","A","",185,2217,58888307,18977815,399803,511,26567,"",1.61,1.34,2.03,1.40,1.45,1.52,1.52,"",0,0.0,-7,-0.3,154163,0.3,167441,0.9,-47489,-10.6,3,0.6,155,0.6
"01033","2","44-45","74","0","2013","A","N",2,0,0,0,0,0,0,"N",34.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","44-45","74","0","2013","A","",227,2795,78231937,25148276,555089,538,27994,"",1.56,1.10,1.37,1.26,1.21,1.25,1.25,"",-7,-3.0,-26,-0.9,-535663,-0.7,-99728,-0.4,-33054,-5.6,1,0.2,70,0.3
"01035","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",89.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01035","5","44-45","74","0","2013","A","",36,264,5347213,2366821,56461,390,20293,"",1.30,0.69,0.77,0.79,0.86,1.12,1.12,"",-2,-5.3,6,2.3,282224,5.6,48012,2.1,-2319,-3.9,13,3.4,668,3.4
"01037","5","44-45","74","0","2013","A","",21,89,1644358,669396,11759,357,18563,"",1.54,0.62,0.59,0.65,0.50,0.96,0.96,"",-2,-8.7,-5,-5.3,-193298,-10.5,-43346,-6.1,-2480,-17.4,-19,-5.1,-987,-5.0
"01039","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",24.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","44-45","74","0","2013","A","",198,1830,44914133,15744589,344593,472,24542,"",1.95,1.31,1.74,1.39,1.15,1.33,1.33,"",-1,-0.5,19,1.0,1383748,3.2,426002,2.8,-20550,-5.6,10,2.2,508,2.1
"01041","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",89.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01041","5","44-45","74","0","2013","A","",35,249,5348846,2064370,42049,413,21453,"",1.27,0.61,0.69,0.56,0.39,1.14,1.14,"",1,2.9,15,6.4,-126636,-2.3,-24047,-1.2,915,2.2,-37,-8.2,-1938,-8.3
"01043","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",12.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","44-45","74","0","2013","A","",343,3516,89735099,29717132,635591,491,25525,"",1.72,1.20,1.56,1.25,1.26,1.30,1.30,"",8,2.4,133,3.9,5596631,6.7,1312856,4.6,-17285,-2.6,13,2.7,655,2.6
"01045","1","44-45","74","0","2013","A","",2,266,10131881,0,0,734,38150,"",29.35,42.30,55.95,0.00,0.00,1.33,1.32,"",0,0.0,-5,-1.8,1537100,17.9,0,0.0,0,0.0,123,20.1,6396,20.1
"01045","2","44-45","74","0","2013","A","N",2,0,0,0,0,0,0,"N",50.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","44-45","74","0","2013","A","",127,1127,25914348,9434595,189691,442,23004,"",1.30,0.59,0.49,0.73,0.82,0.82,0.82,"",2,1.6,-42,-3.6,-1184778,-4.4,-357788,-3.7,-23565,-11.1,-4,-0.9,-173,-0.7
"01047","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",24.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","44-45","74","0","2013","A","",169,1698,38731145,13807942,299500,439,22809,"",1.70,1.18,1.41,1.29,0.96,1.19,1.19,"",-3,-1.7,-28,-1.6,-981051,-2.5,-188751,-1.3,-50176,-14.3,-3,-0.7,-196,-0.9
"01049","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",19.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","5","44-45","74","0","2013","A","",233,2230,54547281,18837978,395964,470,24462,"",1.84,0.97,1.33,1.00,0.82,1.37,1.37,"",-1,-0.4,-29,-1.3,1075455,2.0,39804,0.2,-64419,-14.0,15,3.3,790,3.3
"01051","2","44-45","74","0","2013","A","",3,9,239363,0,0,542,28160,"",51.78,9.43,12.87,0.00,0.00,1.45,1.45,"",0,0.0,1,12.5,3360,1.4,0,0.0,0,0.0,-8,-1.5,-446,-1.6
"01051","3","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",12.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","44-45","74","0","2013","A","",233,3560,89392921,29260965,548245,483,25113,"",1.63,1.74,2.34,1.91,1.79,1.35,1.35,"",9,4.0,23,0.7,-62179,-0.1,70935,0.2,-35426,-6.1,-3,-0.6,-176,-0.7
"01053","2","44-45","74","0","2013","A","N",2,0,0,0,0,0,0,"N",54.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","44-45","74","0","2013","A","",178,1588,38529365,13280367,278568,467,24259,"",1.96,1.17,1.41,1.33,1.34,1.21,1.21,"",-6,-3.3,32,2.1,1263686,3.4,67975,0.5,-23795,-7.9,6,1.3,308,1.3
"01055","2","44-45","74","0","2013","A","N",4,0,0,0,0,0,0,"N",42.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","44-45","74","0","2013","A","",375,4288,100316044,35273600,750984,450,23394,"",1.61,1.10,1.36,1.09,1.08,1.23,1.24,"",-2,-0.5,-63,-1.4,1479212,1.5,-806433,-2.2,-79774,-9.6,13,3.0,676,3.0
"01057","5","44-45","74","0","2013","A","",57,557,13339798,4578138,93034,461,23971,"",1.52,1.30,1.84,1.67,1.36,1.42,1.41,"",0,0.0,5,0.9,150393,1.1,-6233,-0.1,-3923,-4.0,1,0.2,74,0.3
"01059","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",38.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","44-45","74","0","2013","A","",104,953,19882076,7779574,165953,401,20866,"",1.63,0.87,1.03,0.90,0.79,1.18,1.18,"",-4,-3.7,-119,-11.1,-8184902,-29.2,-1599271,-17.1,-56539,-25.4,-103,-20.4,-5322,-20.3
"01061","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",46.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","5","44-45","74","0","2013","A","",90,760,16038064,6426564,115465,406,21110,"",1.70,1.40,1.80,1.46,1.28,1.29,1.29,"",2,2.3,30,4.1,1187711,8.0,296791,4.8,-4653,-3.9,15,3.8,762,3.7
"01063","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",149.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","44-45","74","0","2013","A","",25,186,3119641,1503366,31805,323,16772,"",1.51,0.94,0.92,1.18,0.83,0.98,0.98,"",1,4.2,5,2.8,85687,2.8,-22480,-1.5,1065,3.5,0,0.0,-13,-0.1
"01065","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",81.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","44-45","74","0","2013","A","",47,300,6817495,2565419,46363,437,22744,"",1.55,0.98,1.18,1.28,1.19,1.20,1.20,"",0,0.0,-9,-2.9,-42906,-0.6,-61660,-2.3,-2386,-4.9,10,2.3,530,2.4
"01067","2","44-45","74","0","2013","A","N",2,0,0,0,0,0,0,"N",134.79,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","44-45","74","0","2013","A","",49,322,7291672,2792956,54510,435,22616,"",1.34,0.89,0.99,0.98,0.96,1.12,1.12,"",1,2.1,-5,-1.5,-156436,-2.1,-32300,-1.1,-11684,-17.7,-3,-0.7,-179,-0.8
"01069","2","44-45","74","0","2013","A","N",4,0,0,0,0,0,0,"N",30.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","44-45","74","0","2013","A","",574,7976,202363216,67791518,1476933,488,25372,"",1.77,1.53,1.85,1.64,1.74,1.21,1.21,"",-8,-1.4,62,0.8,3002300,1.5,1252896,1.9,-135778,-8.4,4,0.8,181,0.7
"01071","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",22.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","44-45","74","0","2013","A","",175,2256,47218865,18432219,383528,402,20927,"",1.62,1.26,1.41,1.32,0.93,1.12,1.12,"",-8,-4.4,-5,-0.2,21170,0.0,-427916,-2.3,-66874,-14.8,1,0.2,49,0.2
"01073","2","44-45","74","0","2013","A","",23,112,3029742,0,0,522,27152,"",28.87,6.33,5.87,0.00,0.00,0.93,0.93,"",0,0.0,-2,-1.8,-70486,-2.3,0,0.0,0,0.0,-1,-0.2,-23,-0.1
"01073","5","44-45","74","0","2013","A","",2779,38059,1055187749,329431216,6998044,533,27725,"",1.41,1.00,1.00,1.08,1.03,0.99,0.99,"",10,0.4,72,0.2,17974155,1.7,-1892636,-0.6,-862904,-11.0,8,1.5,420,1.5
"01075","5","44-45","74","0","2013","A","",45,344,7984982,3159671,56940,446,23218,"",1.46,0.92,1.09,1.10,0.71,1.19,1.19,"",-3,-6.2,-14,-3.9,124842,1.6,-69900,-2.2,-856,-1.5,24,5.7,1252,5.7
"01077","2","44-45","74","0","2013","A","N",2,0,0,0,0,0,0,"N",22.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","44-45","74","0","2013","A","",415,5083,116016631,41188986,843946,439,22823,"",1.85,1.55,1.99,1.63,1.44,1.28,1.28,"",1,0.2,60,1.2,2918951,2.6,-265127,-0.6,-68480,-7.5,6,1.4,306,1.4
"01079","5","44-45","74","0","2013","A","",80,790,18159403,6588774,152255,442,22984,"",1.61,1.21,1.17,1.45,1.85,0.97,0.97,"",-1,-1.2,9,1.2,524662,3.0,127201,2.0,-2378,-1.5,8,1.8,412,1.8
"01081","2","44-45","74","0","2013","A","N",4,0,0,0,0,0,0,"N",32.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","3","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",5.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","44-45","74","0","2013","A","",469,6442,144568921,52720896,1051876,432,22442,"",1.55,1.10,1.28,1.28,1.22,1.17,1.17,"",9,2.0,62,1.0,2937831,2.1,2216614,4.4,-22687,-2.1,5,1.2,241,1.1
"01083","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",16.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01083","5","44-45","74","0","2013","A","",248,3230,90138220,31371982,642561,537,27905,"",1.63,1.33,1.59,1.76,1.46,1.19,1.19,"",1,0.4,3,0.1,1163358,1.3,61703,0.2,-45830,-6.7,7,1.3,337,1.2
"01085","5","44-45","74","0","2013","A","",20,158,3070315,1362466,38211,374,19443,"",1.18,0.57,0.46,0.63,0.52,0.81,0.81,"",0,0.0,-15,-8.7,-328537,-9.7,-113758,-7.7,-5967,-13.5,-5,-1.3,-251,-1.3
"01087","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",92.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","44-45","74","0","2013","A","",40,376,6926431,3007979,65419,355,18438,"",1.49,0.66,0.55,1.10,0.94,0.84,0.84,"",-2,-4.8,6,1.6,-21986,-0.3,130400,4.5,-7767,-10.6,-7,-1.9,-363,-1.9
"01089","1","44-45","74","0","2013","A","",2,244,10284054,0,0,810,42133,"",2.86,3.62,4.89,0.00,0.00,1.35,1.35,"",0,0.0,-10,-3.9,1206114,13.3,0,0.0,0,0.0,122,17.7,6370,17.8
"01089","2","44-45","74","0","2013","A","N",11,0,0,0,0,0,0,"N",27.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","44-45","74","0","2013","A","",1316,19401,501935779,165098032,3544209,498,25871,"",1.31,0.95,0.81,1.08,1.04,0.86,0.86,"",2,0.2,274,1.4,7281027,1.5,980412,0.6,-271075,-7.1,1,0.2,10,0.0
"01091","2","44-45","74","0","2013","A","N",2,0,0,0,0,0,0,"N",85.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01091","5","44-45","74","0","2013","A","",96,832,19479372,6917369,136868,450,23420,"",1.67,1.08,1.23,1.15,1.03,1.14,1.14,"",-3,-3.0,-26,-3.0,421925,2.2,-39224,-0.6,-3836,-2.7,23,5.4,1206,5.4
"01093","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",36.02,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","44-45","74","0","2013","A","",109,996,22264240,8258049,184515,430,22361,"",1.59,0.94,1.19,0.99,0.75,1.27,1.27,"",4,3.8,42,4.4,949591,4.5,92222,1.1,-4214,-2.2,0,0.0,11,0.0
"01095","2","44-45","74","0","2013","A","N",3,0,0,0,0,0,0,"N",33.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01095","5","44-45","74","0","2013","A","",411,4453,107675433,37743773,805435,465,24179,"",1.83,1.17,1.55,1.20,1.16,1.33,1.33,"",4,1.0,-45,-1.0,2840951,2.7,370956,1.0,-100482,-11.1,17,3.8,870,3.7
"01097","1","44-45","74","0","2013","A","",2,39,810110,0,0,399,20772,"",2.69,0.64,0.54,0.00,0.00,0.84,0.84,"",0,0.0,5,14.7,90630,12.6,0,0.0,0,0.0,-9,-2.2,-441,-2.1
"01097","2","44-45","74","0","2013","A","",18,61,1784397,0,0,564,29333,"",41.66,7.11,8.28,0.00,0.00,1.17,1.17,"",0,0.0,0,0.0,3257,0.2,0,0.0,0,0.0,-1,-0.2,-26,-0.1
"01097","5","44-45","74","0","2013","A","",1493,20145,533578788,175311467,4161069,509,26487,"",1.40,1.09,1.20,1.16,1.10,1.10,1.10,"",-38,-2.5,-38,-0.2,9735882,1.9,-569785,-0.3,-408006,-8.9,10,2.0,533,2.1
"01099","5","44-45","74","0","2013","A","",87,844,18350251,6677810,139641,418,21746,"",1.81,1.20,1.23,1.23,0.98,1.02,1.02,"",-3,-3.3,-26,-3.0,-585147,-3.1,-319307,-4.6,-17974,-11.4,0,0.0,-13,-0.1
"01101","1","44-45","74","0","2013","A","",4,323,13310511,0,0,793,41230,"",8.10,6.78,11.42,0.00,0.00,1.69,1.69,"",-1,-20.0,-14,-4.2,1526258,13.0,0,0.0,0,0.0,120,17.8,6253,17.9
"01101","2","44-45","74","0","2013","A","N",15,0,0,0,0,0,0,"N",52.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","44-45","74","0","2013","A","",934,12611,345649654,105169221,2374954,527,27410,"",1.32,0.87,1.01,1.06,1.08,1.16,1.16,"",9,1.0,-20,-0.2,3186454,0.9,619000,0.6,-245705,-9.4,6,1.2,296,1.1
"01103","2","44-45","74","0","2013","A","N",2,0,0,0,0,0,0,"N",16.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","5","44-45","74","0","2013","A","",470,5586,136896996,46665986,973741,471,24509,"",1.53,1.08,1.18,1.09,0.93,1.09,1.09,"",-15,-3.1,45,0.8,1154441,0.9,-133110,-0.3,-138922,-12.5,0,0.0,13,0.1
"01105","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",136.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01105","5","44-45","74","0","2013","A","",34,207,3912496,1618571,25397,363,18878,"",1.88,0.90,1.02,1.15,0.71,1.12,1.12,"",-2,-5.6,3,1.5,-120501,-3.0,-63681,-3.8,-4302,-14.5,-17,-4.5,-900,-4.6
"01107","2","44-45","74","0","2013","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01107","5","44-45","74","0","2013","A","",59,398,8742075,3368318,86553,423,21993,"",1.60,1.00,1.21,1.11,1.19,1.21,1.22,"",0,0.0,-9,-2.2,-22163,-0.3,-118876,-3.4,-3323,-3.7,9,2.2,468,2.2
"01109","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",31.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01109","5","44-45","74","0","2013","A","",133,1419,31977267,11387122,225049,433,22530,"",1.70,0.95,1.08,1.01,0.90,1.13,1.13,"",2,1.5,8,0.6,401708,1.3,143405,1.3,-25781,-10.3,3,0.7,149,0.7
"01111","5","44-45","74","0","2013","A","",74,687,14935207,5737762,106757,418,21750,"",1.82,1.37,1.75,1.57,1.11,1.28,1.28,"",2,2.8,15,2.2,257207,1.8,302434,5.6,3694,3.6,-2,-0.5,-92,-0.4
"01113","2","44-45","74","0","2013","A","N",1,0,0,0,0,0,0,"N",25.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01113","5","44-45","74","0","2013","A","",154,1958,47079674,16546602,347223,462,24042,"",1.57,1.31,1.64,1.44,1.37,1.26,1.26,"",-1,-0.6,9,0.5,-522675,-1.1,-202945,-1.2,-23092,-6.2,-8,-1.7,-384,-1.6
"01115","2","44-45","74","0","2013","A","N",4,0,0,0,0,0,0,"N",65.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01115","5","44-45","74","0","2013","A","",216,2800,64035979,23725800,508503,440,22867,"",1.42,1.41,1.71,1.48,1.43,1.21,1.21,"",0,0.0,-49,-1.7,932099,1.5,-68460,-0.3,-25499,-4.8,14,3.3,714,3.2
"01117","2","44-45","74","0","2013","A","N",8,0,0,0,0,0,0,"N",35.60,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","44-45","74","0","2013","A","",654,9566,272330333,85348509,1706313,547,28468,"",1.18,1.11,1.21,1.12,1.04,1.09,1.09,"",4,0.6,146,1.5,3405074,1.3,1432675,1.7,-167904,-9.0,-2,-0.4,-81,-0.3
