"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01005","5","10","71","0","2013","A","",513,6730,217863838,61053152,2139524,623,32370,"",0.92,0.95,0.93,1.01,1.00,0.99,0.99,"",-7,-1.3,-27,-0.4,3720175,1.7,235950,0.4,-45767,-2.1,14,2.3,677,2.1
"01007","0","10","70","0","2013","A","",339,4196,150995538,29158280,1024938,692,35986,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-2.9,66,1.6,7636806,5.3,1061161,3.8,-102688,-9.1,24,3.6,1273,3.7
"01007","1","10","71","0","2013","A","",10,83,4801821,0,0,1118,58145,"",4.37,0.96,1.05,0.00,0.00,1.10,1.10,"",-1,-9.1,-8,-8.8,-343343,-6.7,0,0.0,0,0.0,36,3.3,1862,3.3
"01007","2","10","71","0","2013","A","",10,253,10107439,0,0,769,40003,"",4.11,1.79,1.88,0.00,0.00,1.05,1.05,"",1,11.1,-23,-8.3,66009,0.7,0,0.0,0,0.0,70,10.0,3643,10.0
"01007","3","10","71","0","2013","A","",32,946,29076744,455410,7337,591,30753,"",5.25,2.20,2.08,0.98,1.20,0.94,0.94,"",0,0.0,-2,-0.2,120318,0.4,41879,10.1,-1745,-19.2,3,0.5,203,0.7
"01007","5","10","71","0","2013","A","",288,2915,107009534,28702870,1017601,706,36708,"",0.88,0.82,0.84,1.01,1.00,1.02,1.02,"",-9,-3.0,101,3.6,7793822,7.9,1019282,3.7,-100943,-9.0,28,4.1,1455,4.1
"01009","0","10","70","0","2013","A","",722,8174,253030002,53152354,1371460,595,30957,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-1.1,-29,-0.4,3947434,1.6,-222901,-0.4,-138590,-9.2,11,1.9,592,1.9
"01009","1","10","71","0","2013","A","",12,92,4842818,0,0,1016,52831,"",2.46,0.54,0.63,0.00,0.00,1.17,1.17,"",0,0.0,3,3.4,143736,3.1,0,0.0,0,0.0,-1,-0.1,-67,-0.1
"01009","2","10","71","0","2013","A","",9,150,5353684,0,0,688,35751,"",1.74,0.54,0.59,0.00,0.00,1.10,1.09,"",0,0.0,-4,-2.6,-167317,-3.0,0,0.0,0,0.0,-3,-0.4,-177,-0.5
"01009","3","10","71","0","2013","A","",43,1743,57661693,863710,15914,636,33087,"",3.31,2.08,2.46,1.02,1.94,1.18,1.18,"",0,0.0,-50,-2.8,123935,0.2,815,0.1,-2568,-13.9,19,3.1,998,3.1
"01009","5","10","71","0","2013","A","",658,6189,185171807,52288644,1355546,575,29917,"",0.94,0.90,0.87,1.01,1.00,0.97,0.97,"",-8,-1.2,22,0.4,3847080,2.1,-223716,-0.4,-136022,-9.1,10,1.8,517,1.8
"01011","0","10","70","0","2013","A","",145,2931,92774901,21516172,604720,609,31654,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.7,103,3.6,3830477,4.3,1450554,7.2,32794,5.7,4,0.7,201,0.6
"01011","1","10","71","0","2013","A","",4,34,1756510,0,0,981,51037,"",4.08,0.56,0.63,0.00,0.00,1.10,1.10,"",0,0.0,0,0.0,36694,2.1,0,0.0,0,0.0,11,1.1,578,1.1
"01011","2","10","71","0","2013","A","",9,258,10823914,0,0,806,41913,"",8.64,2.61,3.27,0.00,0.00,1.26,1.26,"",0,0.0,-7,-2.6,-231268,-2.1,0,0.0,0,0.0,3,0.4,169,0.4
"01011","3","10","71","0","2013","A","",14,417,12394282,0,0,572,29722,"",5.37,1.39,1.44,0.00,0.00,1.04,1.04,"",0,0.0,16,4.0,408428,3.4,0,0.0,0,0.0,-3,-0.5,-162,-0.5
"01011","5","10","71","0","2013","A","",119,2221,67800195,21516172,604720,587,30523,"",0.85,0.90,0.87,1.02,1.01,0.97,0.97,"",1,0.8,93,4.4,3616623,5.6,1450554,7.2,32794,5.7,7,1.2,359,1.2
"01013","0","10","70","0","2013","A","",469,6559,205229313,51700751,1652093,602,31289,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-2.3,157,2.5,9613242,4.9,909775,1.8,-96895,-5.5,14,2.4,732,2.4
"01013","1","10","71","0","2013","A","",6,38,1639910,0,0,832,43250,"",1.89,0.28,0.26,0.00,0.00,0.94,0.94,"",0,0.0,-3,-7.3,-162791,-9.0,0,0.0,0,0.0,-19,-2.2,-988,-2.2
"01013","2","10","71","0","2013","A","",12,101,4074658,0,0,779,40510,"",3.56,0.46,0.56,0.00,0.00,1.23,1.23,"",0,0.0,-5,-4.7,-173087,-4.1,0,0.0,0,0.0,7,0.9,374,0.9
"01013","3","10","71","0","2013","A","",22,784,26647355,151177,1708,653,33975,"",2.61,1.17,1.40,0.18,0.17,1.20,1.20,"",1,4.8,16,2.1,637443,2.5,-7013,-4.4,-1776,-51.0,2,0.3,115,0.3
"01013","5","10","71","0","2013","A","",429,5636,172867390,51549574,1650385,590,30670,"",0.94,1.02,1.00,1.02,1.01,0.98,0.98,"",-12,-2.7,149,2.7,9311677,5.7,916788,1.8,-95119,-5.4,17,3.0,862,2.9
"01015","0","10","70","0","2013","A","",2465,43985,1599273800,288812155,8862760,699,36360,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,0.2,-1438,-3.2,-89262214,-5.3,-6574326,-2.2,-1372590,-13.4,-16,-2.2,-814,-2.2
"01015","1","10","71","0","2013","A","",39,3945,230043289,0,0,1121,58316,"",2.34,4.34,4.75,0.00,0.00,1.10,1.10,"",-1,-2.5,-612,-13.4,-47789023,-17.2,0,0.0,0,0.0,-52,-4.4,-2659,-4.4
"01015","2","10","71","0","2013","A","",25,1675,74668231,0,0,857,44580,"",1.41,1.13,1.31,0.00,0.00,1.16,1.16,"",-1,-3.8,29,1.8,-759506,-1.0,0,0.0,0,0.0,-24,-2.7,-1238,-2.7
"01015","3","10","71","0","2013","A","",68,6147,216269830,1195015,14328,677,35185,"",1.54,1.37,1.46,0.26,0.27,1.07,1.07,"",0,0.0,5,0.1,5733754,2.7,71904,6.4,648,4.7,18,2.7,907,2.6
"01015","5","10","71","0","2013","A","",2333,32219,1078292450,287617140,8848432,644,33468,"",0.98,0.87,0.80,1.02,1.01,0.92,0.92,"",7,0.3,-859,-2.6,-46447439,-4.1,-6646230,-2.3,-1373238,-13.4,-10,-1.5,-534,-1.6
"01017","0","10","70","0","2013","A","",579,8102,261975030,55654556,1332933,622,32334,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.9,116,1.5,8713029,3.4,1393602,2.6,-25133,-1.9,12,2.0,622,2.0
"01017","1","10","71","0","2013","A","",6,49,2531476,0,0,992,51575,"",1.53,0.29,0.32,0.00,0.00,1.09,1.09,"",0,0.0,0,0.0,-23837,-0.9,0,0.0,0,0.0,-13,-1.3,-663,-1.3
"01017","2","10","71","0","2013","A","",13,129,4425853,0,0,661,34398,"",3.13,0.47,0.47,0.00,0.00,1.01,1.01,"",0,0.0,-4,-3.0,-170575,-3.7,0,0.0,0,0.0,-4,-0.6,-183,-0.5
"01017","3","10","71","0","2013","A","",59,1186,38636592,398572,4372,627,32591,"",5.67,1.43,1.59,0.45,0.55,1.11,1.11,"",0,0.0,8,0.7,610246,1.6,30759,8.4,-30,-0.7,6,1.0,304,0.9
"01017","5","10","71","0","2013","A","",501,6739,216381109,55255984,1328561,617,32109,"",0.89,0.99,0.98,1.02,1.00,0.99,1.00,"",-5,-1.0,112,1.7,8297195,4.0,1362843,2.5,-25103,-1.9,13,2.2,708,2.3
"01019","0","10","70","0","2013","A","",403,5000,154780520,34191914,1298419,595,30955,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.7,184,3.8,10832552,7.5,2577876,8.2,53522,4.3,20,3.5,1063,3.6
"01019","1","10","71","0","2013","A","",8,44,2046167,0,0,886,46068,"",2.94,0.43,0.44,0.00,0.00,1.02,1.02,"",-2,-20.0,-1,-2.2,-1953,-0.1,0,0.0,0,0.0,6,0.7,300,0.7
"01019","2","10","71","0","2013","A","",9,70,2747586,0,0,759,39486,"",3.11,0.41,0.50,0.00,0.00,1.21,1.21,"",0,0.0,-8,-10.3,-206420,-7.0,0,0.0,0,0.0,29,4.0,1533,4.0
"01019","3","10","71","0","2013","A","",24,1141,36249501,431677,6547,611,31775,"",3.31,2.23,2.53,0.79,0.84,1.13,1.13,"",0,0.0,4,0.4,818976,2.3,5190,1.2,-1626,-19.9,12,2.0,616,2.0
"01019","5","10","71","0","2013","A","",361,3745,113737266,33760237,1291872,584,30368,"",0.93,0.89,0.87,1.01,1.00,0.98,0.98,"",-2,-0.6,189,5.3,10221949,9.9,2572686,8.2,55148,4.5,24,4.3,1258,4.3
"01021","0","10","70","0","2013","A","",730,9205,293888909,67758614,2273602,614,31929,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.1,398,4.5,21595407,7.9,5414201,8.7,150037,7.1,19,3.2,1012,3.3
"01021","1","10","71","0","2013","A","",7,66,2831040,0,0,828,43058,"",1.42,0.35,0.32,0.00,0.00,0.92,0.92,"",0,0.0,-2,-2.9,-26937,-0.9,0,0.0,0,0.0,17,2.1,874,2.1
"01021","2","10","71","0","2013","A","",13,242,9810512,0,0,780,40567,"",2.48,0.78,0.94,0.00,0.00,1.20,1.20,"",0,0.0,-14,-5.5,-641237,-6.1,0,0.0,0,0.0,-4,-0.5,-194,-0.5
"01021","3","10","71","0","2013","A","",32,1502,48451973,2061205,25433,620,32253,"",2.44,1.59,1.78,1.90,1.87,1.11,1.12,"",0,0.0,20,1.3,1013102,2.1,63509,3.2,-7,0.0,5,0.8,250,0.8
"01021","5","10","71","0","2013","A","",678,7395,232795384,65697409,2248169,605,31482,"",0.96,0.95,0.94,0.99,1.00,0.99,0.99,"",2,0.3,394,5.6,21250479,10.0,5350692,8.9,150044,7.2,24,4.1,1264,4.2
"01023","0","10","70","0","2013","A","",291,3578,167660879,26789963,609445,901,46856,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-1.4,-21,-0.6,2082008,1.3,-456264,-1.7,-38897,-6.0,16,1.8,853,1.9
"01023","1","10","71","0","2013","A","",8,27,959478,0,0,673,34996,"",4.07,0.36,0.19,0.00,0.00,0.51,0.51,"",0,0.0,1,3.8,-8110,-0.8,0,0.0,0,0.0,-43,-6.0,-2219,-6.0
"01023","2","10","71","0","2013","A","",10,79,2511292,0,0,612,31822,"",4.79,0.65,0.42,0.00,0.00,0.64,0.64,"",0,0.0,-12,-13.2,-431612,-14.7,0,0.0,0,0.0,-10,-1.6,-518,-1.6
"01023","3","10","71","0","2013","A","",23,408,12378549,253387,5489,584,30352,"",4.40,1.11,0.80,0.59,1.51,0.72,0.72,"",0,0.0,13,3.3,403151,3.4,7164,2.9,-1684,-23.5,2,0.3,66,0.2
"01023","5","10","71","0","2013","A","",250,3064,151811560,26536576,603956,953,49546,"",0.89,1.02,1.08,1.01,1.00,1.06,1.06,"",-4,-1.6,-23,-0.7,2118579,1.4,-463428,-1.7,-37213,-5.8,20,2.1,1053,2.2
"01025","0","10","70","0","2013","A","",669,8063,298191695,55525321,1278916,711,36983,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-25,-3.6,75,0.9,14194024,5.0,729115,1.3,-155809,-10.9,27,3.9,1430,4.0
"01025","1","10","71","0","2013","A","",13,78,4002327,0,0,986,51257,"",2.88,0.47,0.44,0.00,0.00,0.95,0.95,"",-1,-7.1,-5,-6.0,-286462,-6.7,0,0.0,0,0.0,-12,-1.2,-624,-1.2
"01025","2","10","71","0","2013","A","",18,348,14624141,0,0,809,42084,"",3.75,1.28,1.38,0.00,0.00,1.08,1.08,"",-1,-5.3,-35,-9.1,-1159463,-7.3,0,0.0,0,0.0,17,2.1,909,2.2
"01025","3","10","71","0","2013","A","",36,1397,47477059,1299915,21610,653,33979,"",3.00,1.69,1.72,1.46,2.83,1.01,1.01,"",-1,-2.7,-16,-1.1,2082682,4.6,26092,2.0,1233,6.1,35,5.7,1858,5.8
"01025","5","10","71","0","2013","A","",602,6240,232088168,54225406,1257306,715,37193,"",0.93,0.92,0.93,1.00,0.99,1.01,1.01,"",-22,-3.5,131,2.1,13557267,6.2,703023,1.3,-157042,-11.1,27,3.9,1420,4.0
"01027","0","10","70","0","2013","A","",219,3531,107211413,25036653,862690,584,30362,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-1.8,0,0.0,3339720,3.2,2202021,9.6,-110091,-11.3,18,3.2,947,3.2
"01027","1","10","71","0","2013","A","",6,51,2558940,0,0,966,50257,"",4.05,0.70,0.79,0.00,0.00,1.13,1.13,"",-1,-14.3,-1,-1.9,-116208,-4.3,0,0.0,0,0.0,-27,-2.7,-1354,-2.6
"01027","2","10","71","0","2013","A","",8,52,1924161,0,0,713,37062,"",5.09,0.44,0.50,0.00,0.00,1.16,1.16,"",0,0.0,-7,-11.9,-315201,-14.1,0,0.0,0,0.0,-15,-2.1,-786,-2.1
"01027","3","10","71","0","2013","A","",21,808,23621404,608295,9225,563,29253,"",5.34,2.24,2.38,1.52,1.79,1.06,1.06,"",1,5.0,-56,-6.5,-393459,-1.6,29811,5.2,1868,25.4,29,5.4,1463,5.3
"01027","5","10","71","0","2013","A","",184,2621,79106908,24428358,853465,580,30185,"",0.87,0.88,0.88,1.00,1.00,1.00,1.00,"",-3,-1.6,65,2.5,4164588,5.6,2172210,9.8,-111959,-11.6,16,2.8,866,3.0
"01029","0","10","70","0","2013","A","",205,2292,85003814,14624897,569740,713,37086,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-2.4,9,0.4,5261552,6.6,-138721,-0.9,-42077,-6.9,41,6.1,2160,6.2
"01029","1","10","71","0","2013","A","",6,43,2149885,0,0,969,50388,"",4.33,0.91,0.84,0.00,0.00,0.93,0.93,"",-1,-14.3,-2,-4.4,-195409,-8.3,0,0.0,0,0.0,-24,-2.4,-1252,-2.4
"01029","2","10","71","0","2013","A","",10,115,3599272,0,0,601,31230,"",6.79,1.49,1.19,0.00,0.00,0.80,0.80,"",-1,-9.1,-7,-5.7,-246272,-6.4,0,0.0,0,0.0,-5,-0.8,-291,-0.9
"01029","3","10","71","0","2013","A","",32,639,20640496,1150086,29428,621,32310,"",8.69,2.72,2.62,4.92,8.65,0.96,0.96,"",0,0.0,-7,-1.1,386775,1.9,-16663,-1.4,1357,4.8,18,3.0,957,3.1
"01029","5","10","71","0","2013","A","",157,1495,58614161,13474811,540312,754,39198,"",0.79,0.77,0.82,0.94,0.95,1.06,1.06,"",-4,-2.5,25,1.7,5316458,10.0,-122058,-0.9,-43434,-7.4,57,8.2,2935,8.1
"01031","0","10","70","0","2013","A","",1024,14737,458270928,112617790,2834583,598,31096,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.6,114,0.8,9847617,2.2,2628888,2.4,105083,3.8,8,1.4,431,1.4
"01031","1","10","71","0","2013","A","",16,199,11389038,0,0,1100,57207,"",2.31,0.65,0.82,0.00,0.00,1.26,1.26,"",-1,-5.9,-23,-10.4,-1027896,-8.3,0,0.0,0,0.0,25,2.3,1296,2.3
"01031","2","10","71","0","2013","A","",18,443,15746631,0,0,684,35572,"",2.45,0.89,0.96,0.00,0.00,1.08,1.08,"",0,0.0,-7,-1.6,-171161,-1.1,0,0.0,0,0.0,3,0.4,179,0.5
"01031","3","10","71","0","2013","A","",44,1849,63665859,1863045,25853,662,34425,"",2.39,1.23,1.50,1.03,1.53,1.22,1.22,"",0,0.0,-30,-1.6,691426,1.1,77784,4.4,-1185,-4.4,18,2.8,912,2.7
"01031","5","10","71","0","2013","A","",947,12246,367469400,110754745,2808730,577,30008,"",0.96,0.99,0.95,1.01,1.00,0.97,0.97,"",8,0.9,174,1.4,10355248,2.9,2551104,2.4,106268,3.9,8,1.4,427,1.4
"01033","0","10","70","0","2013","A","",1290,22681,900226091,166801023,4742451,763,39690,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-23,-1.8,861,3.9,29233786,3.4,9032744,5.7,-741604,-13.5,-5,-0.7,-228,-0.6
"01033","1","10","71","0","2013","A","",14,887,74550107,0,0,1616,84055,"",1.61,1.89,2.74,0.00,0.00,1.45,1.45,"",-1,-6.7,-94,-9.6,-10506616,-12.4,0,0.0,0,0.0,-51,-3.1,-2620,-3.0
"01033","2","10","71","0","2013","A","",19,698,26343435,0,0,726,37764,"",2.05,0.91,0.82,0.00,0.00,0.90,0.90,"",0,0.0,-29,-4.0,-664843,-2.5,0,0.0,0,0.0,11,1.5,592,1.6
"01033","3","10","71","0","2013","A","",49,3410,126631649,2103533,28868,714,37137,"",2.11,1.47,1.52,0.79,1.02,1.03,1.03,"",1,2.1,53,1.6,5477850,4.5,139764,7.1,2565,9.8,20,2.9,1046,2.9
"01033","5","10","71","0","2013","A","",1208,17687,672700900,164697490,4713583,731,38033,"",0.97,0.92,0.89,1.01,1.00,0.96,0.96,"",-23,-1.9,932,5.6,34927395,5.5,8892980,5.7,-744169,-13.6,-1,-0.1,-32,-0.1
"01035","0","10","70","0","2013","A","",246,3413,110064708,24920300,675158,620,32250,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.8,187,5.8,6975527,6.8,1737755,7.5,-132,0.0,5,0.8,296,0.9
"01035","1","10","71","0","2013","A","",5,27,1114317,0,0,796,41399,"",3.01,0.38,0.33,0.00,0.00,0.88,0.88,"",0,0.0,-1,-3.6,-47760,-4.1,0,0.0,0,0.0,-7,-0.9,-352,-0.8
"01035","2","10","71","0","2013","A","",12,201,9824422,0,0,939,48837,"",6.79,1.74,2.50,0.00,0.00,1.44,1.44,"",0,0.0,-5,-2.4,-173127,-1.7,0,0.0,0,0.0,7,0.8,384,0.8
"01035","3","10","71","0","2013","A","",19,522,16200007,117639,1331,596,31015,"",4.30,1.49,1.59,0.30,0.33,1.06,1.06,"",0,0.0,1,0.2,260736,1.6,15637,15.3,40,3.1,7,1.2,407,1.3
"01035","5","10","71","0","2013","A","",210,2662,82925962,24802661,673827,599,31147,"",0.88,0.93,0.90,1.02,1.00,0.97,0.97,"",2,1.0,191,7.7,6935678,9.1,1722118,7.5,-172,0.0,8,1.4,397,1.3
"01037","0","10","70","0","2013","A","",121,1278,44077688,8569608,241220,663,34481,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-3.2,-88,-6.4,-908120,-2.0,-571248,-6.2,-84047,-25.8,29,4.6,1538,4.7
"01037","1","10","71","0","2013","A","",6,22,877249,0,0,776,40333,"",7.34,0.83,0.66,0.00,0.00,0.80,0.80,"",0,0.0,-1,-4.3,-26988,-3.0,0,0.0,0,0.0,31,4.2,1580,4.1
"01037","2","10","71","0","2013","A","N",8,0,0,0,0,0,0,"N",9.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","3","10","71","0","2013","A","N",17,0,0,0,0,0,0,"N",7.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","10","71","0","2013","A","",91,902,32922804,8494901,240407,702,36503,"",0.78,0.84,0.89,1.01,1.00,1.06,1.06,"",-3,-3.2,-82,-8.3,-1001051,-3.0,-566325,-6.2,-83912,-25.9,39,5.9,2030,5.9
"01039","0","10","70","0","2013","A","",904,12430,407442116,94072062,3079582,630,32779,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-0.7,-157,-1.2,-476939,-0.1,-121955,-0.1,-249524,-7.5,7,1.1,370,1.1
"01039","1","10","71","0","2013","A","",15,117,5828511,0,0,959,49887,"",2.46,0.46,0.47,0.00,0.00,1.04,1.04,"",0,0.0,-3,-2.5,-141385,-2.4,0,0.0,0,0.0,-1,-0.1,-35,-0.1
"01039","2","10","71","0","2013","A","",15,340,14653781,0,0,829,43110,"",2.31,0.81,1.01,0.00,0.00,1.25,1.25,"",0,0.0,-25,-6.8,-394452,-2.6,0,0.0,0,0.0,36,4.5,1891,4.6
"01039","3","10","71","0","2013","A","",48,1578,50892405,254739,4167,620,32251,"",2.96,1.24,1.35,0.17,0.23,1.09,1.09,"",1,2.1,4,0.3,571406,1.1,659,0.3,-661,-13.7,5,0.8,281,0.9
"01039","5","10","71","0","2013","A","",827,10395,336067419,93817323,3075415,622,32329,"",0.94,0.99,0.98,1.02,1.01,0.99,0.99,"",-6,-0.7,-133,-1.3,-512508,-0.2,-122614,-0.1,-248863,-7.5,7,1.1,359,1.1
"01041","0","10","70","0","2013","A","",246,3634,121643300,30984542,1103916,644,33472,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.4,108,3.1,7476781,6.5,1835757,6.3,-72836,-6.2,21,3.4,1093,3.4
"01041","1","10","71","0","2013","A","",9,35,1483629,0,0,817,42491,"",5.41,0.47,0.40,0.00,0.00,0.87,0.87,"",0,0.0,-1,-2.8,-53356,-3.5,0,0.0,0,0.0,-2,-0.2,-104,-0.2
"01041","2","10","71","0","2013","A","",11,42,1748725,0,0,799,41554,"",6.23,0.34,0.40,0.00,0.00,1.18,1.18,"",0,0.0,-3,-6.7,-93597,-5.1,0,0.0,0,0.0,15,1.9,765,1.9
