GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41
0500000US41019,41019,"Douglas County, Oregon",836,173,183,79,88,56,63,38,0,28,57,38,6,11,25,34,95,53,71,46,71,46,29,32,8,14,34,31,0,28,24,28,16,25,0,28,0,28,16,25,8,11,653,155,516,129,227,87,50,41,36,42,141,67,289,78,137,91,70,44,70,44,9,18,0,28,61,46,0,28,67,74,18,27,0,28,0,28,18,27,49,68
0500000US41021,41021,"Gilliam County, Oregon",12,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,15,4,9,4,9,0,12,4,9,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,8,12,0,12,0,12,8,12,0,12
0500000US41023,41023,"Grant County, Oregon",42,31,5,6,5,6,0,17,0,17,0,17,0,17,5,6,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,37,32,37,32,30,33,0,17,0,17,30,33,7,7,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41025,41025,"Harney County, Oregon",20,22,2,4,2,4,0,17,0,17,0,17,0,17,2,4,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,18,20,14,17,3,7,0,17,0,17,3,7,11,13,4,9,4,9,0,17,0,17,0,17,0,17,4,9,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41027,41027,"Hood River County, Oregon",1198,202,143,124,70,63,70,63,0,22,46,52,24,33,0,22,73,97,0,22,0,22,0,22,0,22,0,22,0,22,73,97,73,97,0,22,73,97,0,22,0,22,1055,194,838,196,647,198,112,98,154,110,381,160,191,87,217,83,132,72,57,59,17,27,36,55,4,6,75,73,85,67,67,63,0,22,0,22,67,63,18,25
0500000US41029,41029,"Jackson County, Oregon",4441,270,868,195,365,169,319,161,11,17,198,122,110,88,46,44,503,148,120,71,112,70,0,28,72,58,40,46,8,11,383,125,324,116,105,82,119,63,100,78,59,70,3573,292,2581,328,1800,312,129,78,648,247,1023,224,781,192,992,210,395,144,216,117,103,91,0,28,113,81,179,96,597,165,336,136,23,34,144,91,169,92,261,109
0500000US41031,41031,"Jefferson County, Oregon",828,123,236,98,52,44,37,38,0,22,24,31,13,24,15,23,184,89,84,77,84,77,18,31,44,67,22,35,0,22,100,61,91,61,48,53,28,23,15,25,9,16,592,139,458,159,295,137,6,11,96,78,193,132,163,87,134,83,79,65,54,49,0,22,13,21,41,46,25,41,55,55,48,57,48,57,0,22,0,22,7,14
0500000US41033,41033,"Josephine County, Oregon",1126,166,219,110,77,59,52,50,20,33,0,28,32,37,25,30,142,84,94,73,94,73,0,28,16,29,78,74,0,28,48,38,48,38,0,28,29,32,19,22,0,28,907,153,742,135,521,113,74,82,93,71,354,117,221,93,165,100,31,36,31,36,0,28,0,28,31,36,0,28,134,97,104,96,5,8,0,28,99,96,30,23
0500000US41035,41035,"Klamath County, Oregon",1469,204,377,122,191,85,173,82,14,18,70,60,89,63,18,26,186,97,13,16,13,16,3,7,0,28,10,14,0,28,173,97,173,97,13,19,7,11,153,98,0,28,1092,210,591,153,391,102,44,40,88,46,259,87,200,95,501,185,204,131,162,126,87,101,19,20,56,50,42,36,297,125,192,107,108,79,8,12,76,55,105,61
0500000US41037,41037,"Lake County, Oregon",88,46,4,6,4,6,4,6,0,17,4,6,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,84,49,84,49,80,48,0,17,4,6,76,50,4,9,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41039,41039,"Lane County, Oregon",5046,405,1061,210,537,161,389,135,30,35,175,90,184,94,148,92,524,133,51,47,36,40,0,28,0,28,36,40,15,24,473,139,433,127,41,44,196,97,196,107,40,53,3985,385,2877,329,1900,283,312,154,742,185,846,193,977,169,1108,242,519,149,409,150,114,95,90,71,205,112,110,70,589,176,468,169,165,138,148,111,155,80,121,61
0500000US41041,41041,"Lincoln County, Oregon",788,119,151,71,80,57,74,59,19,24,0,25,55,60,6,10,71,40,40,37,40,37,10,16,0,25,30,36,0,25,31,30,31,30,8,12,0,25,23,27,0,25,637,107,494,116,364,114,25,28,188,110,151,77,130,57,143,81,124,78,112,76,5,8,12,23,95,80,12,23,19,32,0,25,0,25,0,25,0,25,19,32
0500000US41043,41043,"Linn County, Oregon",1771,201,597,198,303,130,303,130,139,105,134,86,30,40,0,28,294,140,48,46,36,41,19,30,17,25,0,28,12,22,246,127,239,127,38,52,103,91,98,81,7,14,1174,211,752,181,511,169,151,91,152,105,208,116,241,91,422,157,194,117,165,112,29,36,0,28,136,118,29,30,228,120,197,115,44,44,35,52,118,104,31,32
0500000US41045,41045,"Malheur County, Oregon",1695,182,603,147,268,103,241,98,30,29,116,68,95,76,27,28,335,120,89,64,79,61,35,51,8,12,36,34,10,14,246,113,246,113,47,57,111,77,88,65,0,25,1092,140,893,143,604,114,137,63,127,71,340,99,289,93,199,83,41,29,26,24,1,2,0,25,25,24,15,14,158,78,73,53,0,25,51,48,22,20,85,58
0500000US41047,41047,"Marion County, Oregon",14804,513,4078,466,1989,390,1876,374,162,103,771,208,943,314,113,77,2089,355,445,192,360,156,94,78,128,89,138,83,85,93,1644,301,1608,302,408,163,557,188,643,203,36,34,10726,530,7198,477,5439,420,989,261,1809,290,2641,316,1759,309,3528,476,1644,285,1049,246,292,141,249,163,508,213,595,193,1884,348,1274,282,292,148,241,112,741,226,610,194
0500000US41049,41049,"Morrow County, Oregon",660,102,213,77,58,43,58,43,0,19,32,29,26,34,0,19,155,63,50,42,50,42,25,30,13,21,12,20,0,19,105,47,105,47,48,33,29,28,28,27,0,19,447,83,309,82,281,69,15,17,122,52,144,59,28,37,138,67,44,49,20,25,13,22,0,19,7,11,24,38,94,55,73,44,0,19,25,29,48,33,21,25
0500000US41051,41051,"Multnomah County, Oregon",14850,675,4767,576,1882,401,1752,384,79,62,1124,344,549,196,130,76,2885,449,489,192,350,157,77,73,66,60,207,121,139,124,2396,424,2242,412,313,160,634,225,1295,308,154,87,10083,633,6878,596,4737,509,837,228,1349,292,2551,363,2141,345,3205,429,1424,276,1069,233,310,159,230,117,529,170,355,152,1781,337,1233,281,310,167,134,92,789,199,548,186
0500000US41053,41053,"Polk County, Oregon",1978,232,499,195,278,146,223,123,0,28,83,69,140,103,55,77,221,140,77,95,77,95,47,80,0,28,30,56,0,28,144,111,139,111,0,28,39,42,100,105,5,10,1479,256,1218,223,917,229,114,103,374,163,429,164,301,140,261,162,34,54,0,28,0,28,0,28,0,28,34,54,227,150,158,139,77,120,8,22,73,75,69,67
0500000US41055,41055,"Sherman County, Oregon",12,14,9,13,0,12,0,12,0,12,0,12,0,12,0,12,9,13,9,13,9,13,6,11,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,3,5,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41057,41057,"Tillamook County, Oregon",477,88,180,84,134,80,134,80,0,22,123,84,11,18,0,22,46,58,5,9,5,9,0,22,0,22,5,9,0,22,41,58,41,58,0,22,0,22,41,58,0,22,297,83,258,71,181,73,33,34,58,55,90,51,77,46,39,39,15,20,11,16,0,22,0,22,11,16,4,9,24,35,24,35,0,22,0,22,24,35,0,22
0500000US41059,41059,"Umatilla County, Oregon",3931,224,1068,266,272,158,203,117,0,28,186,114,17,23,69,96,796,229,36,43,36,43,26,40,10,16,0,28,0,28,760,220,738,216,232,148,388,193,118,87,22,38,2863,243,1922,266,1528,234,97,71,471,157,960,188,394,140,941,229,439,163,256,130,62,62,26,39,168,97,183,104,502,197,359,177,14,31,70,81,275,162,143,90
0500000US41061,41061,"Union County, Oregon",183,50,66,52,62,52,47,47,0,22,47,47,0,22,15,21,4,7,4,7,4,7,4,7,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,117,53,85,56,65,55,0,22,5,7,60,56,20,16,32,39,0,22,0,22,0,22,0,22,0,22,0,22,32,39,24,36,24,36,0,22,0,22,8,12
0500000US41063,41063,"Wallowa County, Oregon",23,18,7,10,0,17,0,17,0,17,0,17,0,17,0,17,7,10,0,17,0,17,0,17,0,17,0,17,0,17,7,10,7,10,0,17,0,17,7,10,0,17,16,16,12,16,0,17,0,17,0,17,0,17,12,16,4,6,0,17,0,17,0,17,0,17,0,17,0,17,4,6,4,6,0,17,0,17,4,6,0,17
0500000US41065,41065,"Wasco County, Oregon",618,155,192,120,18,21,9,15,0,22,9,15,0,22,9,13,174,117,2,3,2,3,0,22,2,3,0,22,0,22,172,117,123,108,32,36,23,29,68,89,49,50,426,145,329,117,225,92,36,42,93,51,96,59,104,64,97,76,25,30,25,30,0,22,0,22,25,30,0,22,72,64,45,41,21,32,12,19,12,19,27,34
0500000US41067,41067,"Washington County, Oregon",16940,657,3988,505,1718,356,1460,321,343,152,530,170,587,206,258,138,2270,347,331,148,247,136,148,122,49,42,50,59,84,69,1939,330,1819,334,178,93,669,221,972,274,120,85,12952,709,9461,674,7060,633,1155,281,2049,367,3856,430,2401,318,3491,497,1681,353,908,234,143,98,117,90,648,197,773,267,1810,318,1376,298,113,71,258,126,1005,287,434,163
0500000US41069,41069,"Wheeler County, Oregon",9,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,6,6,5,0,12,0,12,0,12,0,12,6,5,3,5,3,5,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41071,41071,"Yamhill County, Oregon",2655,243,522,167,290,141,224,125,0,28,144,113,80,56,66,54,232,122,41,61,41,61,0,28,0,28,41,61,0,28,191,106,191,106,53,52,67,69,71,64,0,28,2133,269,1761,278,1265,256,258,133,367,139,640,192,496,120,372,145,247,112,147,79,22,25,39,35,86,66,100,77,125,86,125,86,0,28,12,18,113,82,0,28
