GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41
0500000US41019,41019,"Douglas County, Oregon",59,39,12,20,0,28,0,28,0,28,0,28,0,28,0,28,12,20,0,28,0,28,0,28,0,28,0,28,0,28,12,20,0,28,0,28,0,28,0,28,12,20,47,39,37,37,19,25,0,28,14,23,5,9,18,28,10,12,10,12,3,4,0,28,0,28,3,4,7,12,0,28,0,28,0,28,0,28,0,28,0,28
0500000US41021,41021,"Gilliam County, Oregon",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41023,41023,"Grant County, Oregon",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41025,41025,"Harney County, Oregon",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41027,41027,"Hood River County, Oregon",17,15,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,17,15,17,15,17,15,0,22,17,15,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41029,41029,"Jackson County, Oregon",284,95,118,84,0,28,0,28,0,28,0,28,0,28,0,28,118,84,69,80,69,80,69,80,0,28,0,28,0,28,49,57,49,57,0,28,21,35,28,46,0,28,166,66,91,63,58,61,0,28,0,28,58,61,33,27,75,63,40,45,11,18,0,28,0,28,11,18,29,40,35,44,35,44,35,44,0,28,0,28,0,28
0500000US41031,41031,"Jefferson County, Oregon",16,15,4,8,0,22,0,22,0,22,0,22,0,22,0,22,4,8,0,22,0,22,0,22,0,22,0,22,0,22,4,8,4,8,0,22,0,22,4,8,0,22,12,13,2,4,2,4,0,22,0,22,2,4,0,22,10,13,0,22,0,22,0,22,0,22,0,22,0,22,10,13,10,13,0,22,0,22,10,13,0,22
0500000US41033,41033,"Josephine County, Oregon",67,30,13,20,0,28,0,28,0,28,0,28,0,28,0,28,13,20,0,28,0,28,0,28,0,28,0,28,0,28,13,20,13,20,0,28,0,28,13,20,0,28,54,31,40,33,10,17,0,28,0,28,10,17,30,32,14,20,0,28,0,28,0,28,0,28,0,28,0,28,14,20,14,20,4,7,10,18,0,28,0,28
0500000US41035,41035,"Klamath County, Oregon",129,62,64,57,0,28,0,28,0,28,0,28,0,28,0,28,64,57,18,28,18,28,0,28,0,28,18,28,0,28,46,50,46,50,0,28,0,28,46,50,0,28,65,40,47,34,0,28,0,28,0,28,0,28,47,34,18,30,0,28,0,28,0,28,0,28,0,28,0,28,18,30,0,28,0,28,0,28,0,28,18,30
0500000US41037,41037,"Lake County, Oregon",14,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,22,14,22,0,17,0,17,0,17,0,17,14,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41039,41039,"Lane County, Oregon",586,158,111,69,46,49,42,49,26,44,0,28,16,22,4,7,65,53,48,51,48,51,0,28,0,28,48,51,0,28,17,17,11,14,0,28,3,7,8,12,6,10,475,145,357,114,186,86,12,18,9,13,165,87,171,89,118,99,0,28,0,28,0,28,0,28,0,28,0,28,118,99,107,95,49,80,0,28,58,51,11,16
0500000US41041,41041,"Lincoln County, Oregon",23,21,7,14,0,25,0,25,0,25,0,25,0,25,0,25,7,14,0,25,0,25,0,25,0,25,0,25,0,25,7,14,7,14,7,14,0,25,0,25,0,25,16,14,11,16,11,16,0,25,11,16,0,25,0,25,5,9,5,9,0,25,0,25,0,25,0,25,5,9,0,25,0,25,0,25,0,25,0,25,0,25
0500000US41043,41043,"Linn County, Oregon",30,26,17,27,0,28,0,28,0,28,0,28,0,28,0,28,17,27,0,28,0,28,0,28,0,28,0,28,0,28,17,27,0,28,0,28,0,28,0,28,17,27,13,16,13,16,7,11,0,28,3,8,4,8,6,10,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28
0500000US41045,41045,"Malheur County, Oregon",68,57,39,51,0,25,0,25,0,25,0,25,0,25,0,25,39,51,39,51,39,51,35,51,4,7,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,29,21,20,20,9,15,0,25,0,25,9,15,11,14,9,13,0,25,0,25,0,25,0,25,0,25,0,25,9,13,9,13,0,25,0,25,9,13,0,25
0500000US41047,41047,"Marion County, Oregon",512,173,158,97,38,50,38,50,0,28,0,28,38,50,0,28,120,82,63,73,63,73,63,73,0,28,0,28,0,28,57,48,57,48,42,45,0,28,15,20,0,28,354,140,297,130,174,114,132,110,5,9,37,54,123,92,57,58,36,52,36,52,36,52,0,28,0,28,0,28,21,25,21,25,0,28,0,28,21,25,0,28
0500000US41049,41049,"Morrow County, Oregon",4,7,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,4,7,4,7,0,19,0,19,0,19,0,19,4,7,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0500000US41051,41051,"Multnomah County, Oregon",9259,594,3092,419,398,181,346,177,13,20,130,121,203,126,52,42,2694,402,558,243,492,227,158,122,44,46,290,157,66,92,2136,342,1961,328,394,147,690,222,877,261,175,115,6167,499,3313,377,1456,327,402,159,232,136,822,234,1857,283,2854,319,782,209,459,198,145,108,75,75,239,133,323,116,2072,285,1101,265,263,149,139,99,699,189,971,195
0500000US41053,41053,"Polk County, Oregon",90,59,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,90,59,90,59,19,31,0,28,0,28,19,31,71,55,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28
0500000US41055,41055,"Sherman County, Oregon",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41057,41057,"Tillamook County, Oregon",2,3,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,2,3,2,3,2,3,0,22,0,22,2,3,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41059,41059,"Umatilla County, Oregon",25,24,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,25,24,18,20,11,18,0,28,0,28,11,18,7,12,7,10,7,10,0,28,0,28,0,28,0,28,7,10,0,28,0,28,0,28,0,28,0,28,0,28
0500000US41061,41061,"Union County, Oregon",9,15,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,9,15,9,15,0,22,0,22,0,22,0,22,9,15,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41063,41063,"Wallowa County, Oregon",3,6,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3,6,0,17,0,17,0,17,0,17,0,17,0,17,3,6,3,6,0,17,0,17,0,17,0,17,3,6,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41065,41065,"Wasco County, Oregon",2,4,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,2,4,0,22,0,22,0,22,0,22,0,22,0,22,2,4,2,4,2,4,0,22,2,4,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41067,41067,"Washington County, Oregon",2032,243,338,108,130,76,100,72,38,49,53,51,9,21,30,35,208,87,36,34,36,34,7,13,0,28,29,32,0,28,172,89,163,87,51,49,18,27,94,63,9,15,1694,227,1126,167,710,160,115,84,154,107,441,132,416,128,568,178,234,110,152,107,0,28,50,69,102,82,82,54,334,126,206,114,87,73,33,53,86,60,128,59
0500000US41069,41069,"Wheeler County, Oregon",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41071,41071,"Yamhill County, Oregon",107,52,21,24,10,13,10,13,0,28,0,28,10,13,0,28,11,18,0,28,0,28,0,28,0,28,0,28,0,28,11,18,11,18,0,28,0,28,11,18,0,28,86,46,61,41,52,44,5,12,19,19,28,34,9,13,25,22,18,25,3,5,0,28,3,5,0,28,15,24,7,13,0,28,0,28,0,28,0,28,7,13
