GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41
0500000US41019,41019,"Douglas County, Oregon",759,191,125,76,78,66,40,44,0,28,7,11,33,42,38,47,47,37,1,3,1,3,1,3,0,28,0,28,0,28,46,37,46,37,0,28,26,27,20,28,0,28,634,181,390,106,129,63,19,23,16,19,94,54,261,84,244,132,83,86,81,85,65,84,0,28,16,19,2,3,161,91,123,83,0,28,11,17,112,79,38,33
0500000US41021,41021,"Gilliam County, Oregon",13,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,16,13,16,0,12,0,12,0,12,0,12,13,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41023,41023,"Grant County, Oregon",31,18,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,31,18,25,19,12,12,0,17,12,12,0,17,13,12,6,9,2,4,0,17,0,17,0,17,0,17,2,4,4,6,4,6,0,17,0,17,4,6,0,17
0500000US41025,41025,"Harney County, Oregon",32,31,26,31,26,31,0,17,0,17,0,17,0,17,26,31,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,6,10,6,10,6,10,0,17,0,17,6,10,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41027,41027,"Hood River County, Oregon",36,36,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,36,36,17,22,6,11,0,22,0,22,6,11,11,19,19,29,19,29,0,22,0,22,0,22,0,22,19,29,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41029,41029,"Jackson County, Oregon",1348,245,336,156,35,35,35,35,10,16,14,25,11,19,0,28,301,152,20,27,20,27,0,28,20,27,0,28,0,28,281,147,281,147,51,58,19,30,211,117,0,28,1012,224,682,181,387,143,59,48,0,28,328,142,295,112,330,121,121,79,116,79,26,29,12,24,78,70,5,9,209,99,122,72,0,28,0,28,122,72,87,67
0500000US41031,41031,"Jefferson County, Oregon",37,30,10,14,7,13,7,13,0,22,0,22,7,13,0,22,3,6,0,22,0,22,0,22,0,22,0,22,0,22,3,6,3,6,3,6,0,22,0,22,0,22,27,28,23,27,0,22,0,22,0,22,0,22,23,27,4,6,4,6,0,22,0,22,0,22,0,22,4,6,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41033,41033,"Josephine County, Oregon",412,127,116,72,40,44,13,19,0,28,13,19,0,28,27,40,76,58,40,43,40,43,0,28,0,28,40,43,0,28,36,37,24,29,0,28,14,24,10,17,12,24,296,121,255,111,121,74,15,26,0,28,106,66,134,79,41,41,14,24,14,24,0,28,0,28,14,24,0,28,27,31,19,28,0,28,19,28,0,28,8,13
0500000US41035,41035,"Klamath County, Oregon",544,126,162,80,54,48,22,24,0,28,3,5,19,23,32,40,108,65,31,35,31,35,3,14,0,28,28,31,0,28,77,53,42,39,2,3,5,17,35,36,35,32,382,100,273,89,156,70,32,33,21,20,103,63,117,53,109,57,39,33,25,26,4,6,0,28,21,24,14,20,70,50,0,28,0,28,0,28,0,28,70,50
0500000US41037,41037,"Lake County, Oregon",36,31,6,10,0,17,0,17,0,17,0,17,0,17,0,17,6,10,0,17,0,17,0,17,0,17,0,17,0,17,6,10,0,17,0,17,0,17,0,17,6,10,30,28,26,26,16,20,16,20,0,17,0,17,10,13,4,13,1,2,1,2,0,17,0,17,1,2,0,17,3,13,3,13,0,17,0,17,3,13,0,17
0500000US41039,41039,"Lane County, Oregon",2284,316,507,169,159,89,58,58,0,28,7,12,51,57,101,70,348,145,76,49,76,49,0,28,51,44,25,32,0,28,272,131,264,132,30,48,57,62,177,112,8,11,1777,247,1325,218,717,176,108,73,194,96,415,147,608,154,452,128,129,55,37,31,17,18,0,28,20,24,92,56,323,113,250,104,55,56,50,59,145,68,73,46
0500000US41041,41041,"Lincoln County, Oregon",401,105,74,42,0,25,0,25,0,25,0,25,0,25,0,25,74,42,0,25,0,25,0,25,0,25,0,25,0,25,74,42,74,42,10,17,13,24,51,36,0,25,327,101,211,81,88,56,15,22,20,21,53,48,123,60,116,72,32,32,17,19,0,25,10,15,7,9,15,22,84,61,24,32,23,32,0,25,1,2,60,54
0500000US41043,41043,"Linn County, Oregon",462,147,86,56,15,17,15,17,4,8,4,9,7,12,0,28,71,54,0,28,0,28,0,28,0,28,0,28,0,28,71,54,63,54,0,28,0,28,63,54,8,14,376,135,309,127,165,108,12,18,37,35,116,101,144,63,67,55,49,55,42,55,8,13,0,28,34,53,7,9,18,16,4,6,0,28,0,28,4,6,14,16
0500000US41045,41045,"Malheur County, Oregon",209,93,101,79,43,51,39,51,0,25,1,2,38,51,4,7,58,59,1,3,0,25,0,25,0,25,0,25,1,3,57,59,57,59,49,58,0,25,8,12,0,25,108,46,82,43,35,28,13,18,18,21,4,7,47,35,26,24,1,2,1,2,0,25,1,2,0,25,0,25,25,24,0,25,0,25,0,25,0,25,25,24
0500000US41047,41047,"Marion County, Oregon",1961,264,558,178,122,75,114,76,16,22,64,58,34,47,8,13,436,156,96,75,73,61,6,11,59,63,8,14,23,37,340,134,324,135,106,71,23,28,195,121,16,20,1403,213,934,189,420,114,32,38,76,45,312,108,514,157,469,139,133,79,55,45,34,38,21,28,0,28,78,66,336,111,272,101,18,26,27,32,227,100,64,60
0500000US41049,41049,"Morrow County, Oregon",104,41,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,104,41,98,42,98,42,0,19,36,39,62,33,0,19,6,11,0,19,0,19,0,19,0,19,0,19,0,19,6,11,6,11,0,19,0,19,6,11,0,19
0500000US41051,41051,"Multnomah County, Oregon",4252,456,795,208,151,64,80,48,18,29,6,10,56,39,71,45,644,194,34,38,27,37,0,28,0,28,27,37,7,11,610,188,504,180,69,53,137,88,298,145,106,66,3457,400,2544,321,1315,254,412,145,341,133,562,164,1229,232,913,197,238,97,137,88,0,28,41,50,96,73,101,58,675,165,459,162,135,118,25,24,299,111,216,89
0500000US41053,41053,"Polk County, Oregon",643,183,157,82,59,53,59,53,3,5,24,30,32,42,0,28,98,60,20,21,11,16,0,28,11,16,0,28,9,13,78,59,78,59,27,42,22,30,29,32,0,28,486,157,370,132,199,131,15,24,27,30,157,123,171,80,116,69,27,30,17,26,0,28,1,4,16,26,10,15,89,64,56,61,2,4,26,35,28,45,33,29
0500000US41055,41055,"Sherman County, Oregon",12,9,4,6,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,4,6,4,6,0,12,0,12,4,6,0,12,8,9,8,9,8,9,0,12,0,12,8,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41057,41057,"Tillamook County, Oregon",89,43,26,29,14,21,0,22,0,22,0,22,0,22,14,21,12,15,5,9,5,9,0,22,0,22,5,9,0,22,7,12,7,12,0,22,0,22,7,12,0,22,63,37,30,28,0,22,0,22,0,22,0,22,30,28,33,31,33,31,33,31,0,22,0,22,33,31,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41059,41059,"Umatilla County, Oregon",476,124,44,30,9,12,1,2,0,28,0,28,1,2,8,12,35,26,9,13,9,13,8,12,0,28,1,3,0,28,26,22,22,20,0,28,22,20,0,28,4,7,432,118,285,88,96,57,13,21,14,18,69,56,189,72,147,77,106,73,76,63,46,58,4,7,26,24,30,39,41,23,29,21,5,8,0,28,24,20,12,15
0500000US41061,41061,"Union County, Oregon",136,39,26,19,11,15,0,22,0,22,0,22,0,22,11,15,15,13,7,10,7,10,7,10,0,22,0,22,0,22,8,10,8,10,0,22,0,22,8,10,0,22,110,41,42,22,30,19,12,11,2,5,16,13,12,9,68,38,17,16,4,5,0,22,0,22,4,5,13,15,51,36,51,36,0,22,13,23,38,32,0,22
0500000US41063,41063,"Wallowa County, Oregon",10,8,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,10,8,7,7,0,17,0,17,0,17,0,17,7,7,3,4,0,17,0,17,0,17,0,17,0,17,0,17,3,4,0,17,0,17,0,17,0,17,3,4
0500000US41065,41065,"Wasco County, Oregon",63,43,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,63,43,43,33,21,29,0,22,2,4,19,29,22,19,20,26,1,2,1,2,0,22,0,22,1,2,0,22,19,26,19,26,0,22,0,22,19,26,0,22
0500000US41067,41067,"Washington County, Oregon",2867,347,229,105,99,67,56,56,24,27,32,49,0,28,43,32,130,75,14,24,14,24,14,24,0,28,0,28,0,28,116,72,116,72,33,33,19,34,64,49,0,28,2638,344,2009,332,1157,259,200,86,288,120,669,201,852,187,629,176,156,77,89,66,3,7,36,55,50,33,67,48,473,133,293,119,44,52,69,51,180,81,180,75
0500000US41069,41069,"Wheeler County, Oregon",14,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,14,6,7,2,4,0,12,0,12,2,4,4,6,8,12,8,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41071,41071,"Yamhill County, Oregon",538,127,80,60,9,16,9,16,9,16,0,28,0,28,0,28,71,56,0,28,0,28,0,28,0,28,0,28,0,28,71,56,71,56,0,28,0,28,71,56,0,28,458,120,347,99,198,81,46,40,80,59,72,52,149,70,111,77,41,52,37,52,0,28,0,28,37,52,4,5,70,56,52,52,0,28,2,7,50,53,18,22
