GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69
0500000US41019,41019,"Douglas County, Oregon",1157,227,93,88,0,28,0,28,0,28,0,28,28,41,0,28,0,28,0,28,0,28,65,84,0,28,0,28,0,28,0,28,0,28,0,28,325,119,8,13,22,30,0,28,5,10,33,32,22,23,12,18,41,35,52,59,30,36,24,28,67,63,9,18,0,28,0,28,0,28,501,103,30,45,39,43,44,39,5,8,67,55,25,24,27,26,23,29,8,10,42,36,101,56,57,55,23,23,5,9,0,28,5,6,238,74,35,28,0,28,6,11,56,40,38,40,11,18,8,11,0,28,20,21,18,22,7,11,31,35,0,28,8,15,0,28,0,28
0500000US41021,41021,"Gilliam County, Oregon",13,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41023,41023,"Grant County, Oregon",74,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,13,5,9,0,17,2,4,0,17,2,4,0,17,5,7,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,35,21,0,17,0,17,9,14,1,2,0,17,8,12,4,6,13,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,25,15,0,17,7,9,3,6,5,6,10,12,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41025,41025,"Harney County, Oregon",64,33,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,7,12,0,17,0,17,2,4,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,2,5,3,9,0,17,0,17,0,17,30,30,0,17,24,30,6,10,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,27,36,27,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41027,41027,"Hood River County, Oregon",63,69,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,21,30,0,22,0,22,0,22,0,22,0,22,6,11,0,22,15,28,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,4,7,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,4,7,0,22,0,22,0,22,0,22,0,22,0,22,38,54,0,22,0,22,11,19,0,22,0,22,0,22,27,47,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41029,41029,"Jackson County, Oregon",2143,276,120,87,106,86,10,14,0,28,0,28,0,28,0,28,0,28,0,28,0,28,4,8,0,28,0,28,0,28,0,28,0,28,0,28,811,199,167,120,19,25,27,31,71,63,58,60,72,63,42,48,33,33,60,80,96,65,63,59,48,54,10,19,19,31,10,11,16,28,880,201,109,79,79,65,11,12,36,37,185,151,97,72,58,46,25,34,22,23,32,32,33,33,57,43,89,81,13,24,34,40,0,28,332,90,45,36,45,50,13,15,23,20,52,55,1,3,21,37,19,25,17,26,9,16,65,54,14,23,8,14,0,28,0,28,0,28
0500000US41031,41031,"Jefferson County, Oregon",128,77,46,56,0,22,0,22,0,22,0,22,0,22,38,55,0,22,8,17,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,13,15,0,22,0,22,0,22,3,6,0,22,6,12,0,22,4,6,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,50,42,15,23,7,13,0,22,24,32,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,4,8,0,22,0,22,0,22,19,27,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,19,27,0,22,0,22,0,22,0,22
0500000US41033,41033,"Josephine County, Oregon",607,149,36,43,0,28,0,28,0,28,0,28,0,28,0,28,0,28,21,35,0,28,0,28,0,28,0,28,15,26,0,28,0,28,0,28,143,86,21,27,24,30,13,19,0,28,0,28,0,28,13,23,0,28,8,14,0,28,35,58,10,16,19,28,0,28,0,28,0,28,300,101,54,41,11,16,26,38,0,28,12,24,0,28,0,28,5,10,30,33,61,52,26,32,56,45,10,19,9,14,0,28,0,28,128,73,34,51,27,40,11,13,9,15,0,28,17,25,8,13,0,28,0,28,0,28,22,26,0,28,0,28,0,28,0,28,0,28
0500000US41035,41035,"Klamath County, Oregon",770,153,66,67,0,28,0,28,0,28,0,28,0,28,0,28,9,16,0,28,0,28,0,28,57,72,0,28,0,28,0,28,0,28,0,28,233,87,53,42,29,39,31,32,0,28,7,11,11,15,19,27,0,28,18,29,14,21,0,28,37,46,0,28,2,5,0,28,12,18,315,97,26,25,49,44,10,15,12,20,8,11,13,18,25,30,35,33,12,18,43,34,2,3,47,35,11,17,21,32,1,4,0,28,156,51,10,16,33,34,7,12,5,17,9,15,14,21,14,20,0,28,0,28,8,11,10,16,19,23,18,26,0,28,9,14,0,28
0500000US41037,41037,"Lake County, Oregon",78,38,17,19,0,17,0,17,11,16,0,17,6,10,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,9,18,0,17,0,17,0,17,1,2,0,17,0,17,0,17,0,17,5,11,3,13,0,17,0,17,0,17,0,17,0,17,0,17,40,28,25,25,0,17,8,12,0,17,7,11,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,12,0,17,4,7,1,2,0,17,4,9,0,17,2,3,0,17,0,17,0,17,0,17,0,17,0,17,1,2,0,17,0,17
0500000US41039,41039,"Lane County, Oregon",4190,406,623,194,260,117,74,65,41,45,14,23,25,41,13,16,0,28,16,22,36,47,18,24,45,54,68,80,0,28,0,28,0,28,13,21,1568,269,263,107,48,47,164,107,114,93,60,53,140,80,79,68,17,26,37,31,134,75,176,97,180,72,45,38,22,28,56,61,33,34,1454,215,261,102,84,61,143,85,56,39,30,35,14,17,24,24,54,40,68,53,121,74,181,78,180,66,85,50,38,35,57,43,58,68,545,106,37,28,118,76,103,49,19,18,30,29,33,29,12,14,36,28,0,28,45,36,39,33,20,22,34,29,13,16,6,9,0,28
0500000US41041,41041,"Lincoln County, Oregon",581,135,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,224,108,26,31,39,45,24,33,0,25,37,37,9,15,0,25,23,28,0,25,0,25,17,23,14,16,14,20,21,24,0,25,0,25,264,82,21,23,0,25,102,60,4,8,32,35,10,14,4,7,9,13,34,39,20,29,10,14,8,12,6,9,0,25,0,25,4,7,93,39,5,8,22,21,4,8,9,15,16,24,0,25,1,3,1,4,16,18,0,25,19,16,0,25,0,25,0,25,0,25,0,25
0500000US41043,41043,"Linn County, Oregon",698,172,42,38,17,28,0,28,0,28,7,14,0,28,0,28,8,13,0,28,0,28,10,16,0,28,0,28,0,28,0,28,0,28,0,28,288,119,56,50,0,28,30,32,17,20,18,27,0,28,10,16,0,28,0,28,17,27,31,32,70,89,0,28,18,31,21,30,0,28,213,97,23,36,7,12,19,23,10,15,14,19,14,16,5,9,34,26,12,20,16,18,45,56,14,16,0,28,0,28,0,28,0,28,155,71,0,28,33,29,0,28,0,28,0,28,0,28,18,17,9,17,26,37,18,30,0,28,37,40,2,3,12,18,0,28,0,28
0500000US41045,41045,"Malheur County, Oregon",268,95,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,100,65,15,17,7,10,0,25,54,54,0,25,0,25,1,2,0,25,0,25,3,5,0,25,17,29,3,6,0,25,0,25,0,25,50,28,3,4,0,25,0,25,0,25,0,25,21,21,6,8,0,25,2,3,3,6,13,18,2,4,0,25,0,25,0,25,0,25,118,62,6,9,29,25,47,58,14,20,0,25,3,4,0,25,2,4,2,3,15,20,0,25,0,25,0,25,0,25,0,25,0,25
0500000US41047,41047,"Marion County, Oregon",2951,331,347,144,137,87,56,46,94,112,14,18,34,37,12,19,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,1191,219,233,131,38,37,50,47,210,112,53,48,18,25,59,58,48,38,73,79,111,69,84,60,108,61,100,72,0,28,0,28,6,9,1054,180,112,72,79,57,69,62,3,7,0,28,60,51,39,41,54,44,45,43,87,67,138,68,181,86,56,40,7,11,97,80,27,40,359,101,51,41,22,27,34,38,7,11,31,33,7,11,4,7,17,26,0,28,46,35,14,18,93,73,23,28,10,17,0,28,0,28
0500000US41049,41049,"Morrow County, Oregon",129,51,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,97,46,0,19,0,19,0,19,0,19,0,19,0,19,16,22,0,19,0,19,43,38,25,19,7,12,6,11,0,19,0,19,0,19,26,21,0,19,0,19,0,19,0,19,20,22,0,19,0,19,6,11,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,6,8,0,19,0,19,0,19,4,6,0,19,2,3,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0500000US41051,41051,"Multnomah County, Oregon",9023,636,789,168,205,92,47,39,133,86,81,58,120,82,62,62,44,49,10,16,0,28,27,42,55,56,5,9,0,28,0,28,0,28,0,28,5130,466,506,148,394,201,169,77,234,104,263,126,304,124,321,134,252,125,235,142,608,230,530,163,616,145,300,98,160,88,102,59,136,64,2467,346,266,120,127,61,220,114,112,61,137,85,185,87,143,92,50,47,200,130,105,51,296,122,182,86,227,114,103,55,27,25,87,56,637,140,110,60,95,57,72,53,34,28,77,48,14,23,7,11,47,41,10,17,24,26,46,49,51,37,48,39,0,28,2,4,0,28
