GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41
0500000US41019,41019,"Douglas County, Oregon",205,83,38,33,14,18,10,17,0,28,10,17,0,28,4,6,24,30,24,30,24,30,16,27,8,14,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,167,73,122,70,67,54,8,13,0,28,59,50,55,42,45,47,30,38,25,37,0,28,0,28,25,37,5,8,15,24,15,24,0,28,0,28,15,24,0,28
0500000US41021,41021,"Gilliam County, Oregon",4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,9,4,9,4,9,0,12,4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41023,41023,"Grant County, Oregon",7,6,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,7,6,4,5,0,17,0,17,0,17,0,17,4,5,3,5,0,17,0,17,0,17,0,17,0,17,0,17,3,5,3,5,0,17,0,17,3,5,0,17
0500000US41025,41025,"Harney County, Oregon",14,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,16,10,13,0,17,0,17,0,17,0,17,10,13,4,9,4,9,0,17,0,17,0,17,0,17,4,9,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41027,41027,"Hood River County, Oregon",192,123,28,43,28,43,28,43,0,22,28,43,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,164,119,160,117,150,115,63,83,24,41,63,60,10,21,4,6,4,6,4,6,0,22,0,22,4,6,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41029,41029,"Jackson County, Oregon",680,184,166,110,98,99,98,99,11,17,77,95,10,21,0,28,68,46,25,40,25,40,0,28,25,40,0,28,0,28,43,34,40,34,9,13,24,29,7,11,3,5,514,170,390,157,137,68,0,28,38,39,99,62,253,145,124,75,17,21,10,17,10,17,0,28,0,28,7,13,107,69,48,42,11,23,17,27,20,24,59,57
0500000US41031,41031,"Jefferson County, Oregon",525,122,155,91,27,31,12,22,0,22,12,22,0,22,15,23,128,85,84,77,84,77,18,31,44,67,22,35,0,22,44,45,44,45,26,41,18,20,0,22,0,22,370,113,256,132,139,113,0,22,12,20,127,114,117,78,114,81,66,61,41,46,0,22,0,22,41,46,25,41,48,57,48,57,48,57,0,22,0,22,0,22
0500000US41033,41033,"Josephine County, Oregon",76,49,16,29,0,28,0,28,0,28,0,28,0,28,0,28,16,29,16,29,16,29,0,28,16,29,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,60,46,60,46,36,37,0,28,23,31,13,19,24,27,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28
0500000US41035,41035,"Klamath County, Oregon",343,115,73,68,19,30,19,30,0,28,19,30,0,28,0,28,54,60,10,14,10,14,0,28,0,28,10,14,0,28,44,58,44,58,0,28,0,28,44,58,0,28,270,97,203,82,148,65,22,25,18,26,108,55,55,42,67,55,9,12,9,12,0,28,9,12,0,28,0,28,58,53,14,17,0,28,0,28,14,17,44,50
0500000US41037,41037,"Lake County, Oregon",65,55,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,65,55,65,55,55,53,0,17,0,17,55,53,10,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41039,41039,"Lane County, Oregon",1660,314,337,136,139,93,139,93,19,30,44,48,76,71,0,28,198,108,36,40,36,40,0,28,0,28,36,40,0,28,162,105,162,105,30,39,19,31,113,95,0,28,1323,294,962,284,680,245,210,143,206,102,264,143,282,114,361,149,148,95,106,87,50,63,14,24,42,65,42,41,213,116,175,110,105,96,58,79,12,23,38,43
0500000US41041,41041,"Lincoln County, Oregon",326,132,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,326,132,252,121,246,121,0,25,203,115,43,43,6,11,74,67,74,67,62,64,0,25,2,19,60,64,12,23,0,25,0,25,0,25,0,25,0,25,0,25
0500000US41043,41043,"Linn County, Oregon",450,151,141,92,117,84,117,84,54,63,63,60,0,28,0,28,24,34,19,30,19,30,19,30,0,28,0,28,0,28,5,17,5,17,0,28,5,17,0,28,0,28,309,110,207,94,129,79,58,63,37,35,34,39,78,47,102,83,6,10,6,10,0,28,0,28,6,10,0,28,96,83,72,80,20,31,0,28,52,72,24,30
0500000US41045,41045,"Malheur County, Oregon",483,108,180,85,146,74,146,74,12,18,80,57,54,49,0,25,34,39,0,25,0,25,0,25,0,25,0,25,0,25,34,39,34,39,0,25,16,26,18,28,0,25,303,72,219,66,107,47,36,29,11,17,60,32,112,51,84,51,9,11,0,25,0,25,0,25,0,25,9,11,75,52,42,46,0,25,42,46,0,25,33,31
0500000US41047,41047,"Marion County, Oregon",6440,604,2124,358,1135,269,1080,266,98,77,478,179,504,233,55,51,989,288,158,125,145,120,45,68,19,31,81,94,13,25,831,273,831,273,181,97,386,192,264,140,0,28,4316,543,2804,439,2149,333,238,132,854,224,1057,234,655,227,1512,371,826,243,507,228,113,86,99,94,295,185,319,136,686,256,423,180,46,50,94,86,283,150,263,165
0500000US41049,41049,"Morrow County, Oregon",124,58,47,42,26,34,26,34,0,19,0,19,26,34,0,19,21,24,0,19,0,19,0,19,0,19,0,19,0,19,21,24,21,24,10,16,11,18,0,19,0,19,77,42,58,37,58,37,0,19,25,23,33,29,0,19,19,22,4,9,4,9,0,19,0,19,4,9,0,19,15,21,5,9,0,19,0,19,5,9,10,18
0500000US41051,41051,"Multnomah County, Oregon",5148,547,1855,370,761,225,739,224,29,34,471,176,239,127,22,27,1094,293,191,137,83,78,53,69,0,28,30,36,108,114,903,278,828,259,88,83,332,170,408,177,75,63,3293,488,2229,377,1517,288,325,132,338,113,854,226,712,209,1064,287,506,206,384,176,146,135,82,69,156,106,122,102,558,185,297,133,62,58,22,27,213,115,261,136
0500000US41053,41053,"Polk County, Oregon",561,216,251,160,198,151,143,125,0,28,48,60,95,98,55,77,53,47,0,28,0,28,0,28,0,28,0,28,0,28,53,47,48,46,0,28,24,31,24,34,5,10,310,161,189,108,164,105,65,83,33,37,66,61,25,42,121,127,0,28,0,28,0,28,0,28,0,28,0,28,121,127,77,120,77,120,0,28,0,28,44,56
0500000US41055,41055,"Sherman County, Oregon",3,4,3,4,0,12,0,12,0,12,0,12,0,12,0,12,3,4,3,4,3,4,0,12,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41057,41057,"Tillamook County, Oregon",210,91,74,50,33,49,33,49,0,22,33,49,0,22,0,22,41,58,0,22,0,22,0,22,0,22,0,22,0,22,41,58,41,58,0,22,0,22,41,58,0,22,136,76,112,60,103,60,12,18,33,49,58,52,9,12,24,35,0,22,0,22,0,22,0,22,0,22,0,22,24,35,24,35,0,22,0,22,24,35,0,22
0500000US41059,41059,"Umatilla County, Oregon",758,184,198,119,72,69,72,69,0,28,62,67,10,19,0,28,126,106,0,28,0,28,0,28,0,28,0,28,0,28,126,106,126,106,0,28,77,95,49,53,0,28,560,168,285,111,225,104,15,24,30,32,180,100,60,40,275,133,87,70,58,60,11,20,0,28,47,57,29,38,188,123,146,109,0,28,32,53,114,94,42,58
0500000US41061,41061,"Union County, Oregon",12,11,7,7,3,5,3,5,0,22,3,5,0,22,0,22,4,7,4,7,4,7,4,7,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,5,9,5,9,0,22,0,22,0,22,0,22,5,9,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41063,41063,"Wallowa County, Oregon",3,7,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3,7,3,7,0,17,0,17,0,17,0,17,3,7,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41065,41065,"Wasco County, Oregon",157,118,91,96,0,22,0,22,0,22,0,22,0,22,0,22,91,96,0,22,0,22,0,22,0,22,0,22,0,22,91,96,91,96,0,22,23,29,68,89,0,22,66,53,66,53,54,44,4,8,35,37,15,22,12,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41067,41067,"Washington County, Oregon",7176,625,1969,391,795,261,718,252,150,118,321,155,247,168,77,47,1174,299,197,127,138,113,68,87,38,37,32,51,59,56,977,280,906,276,73,68,434,187,399,201,71,78,5207,532,3836,483,2861,430,450,163,910,260,1501,253,975,236,1371,294,623,209,352,155,0,28,17,22,335,150,271,143,748,214,606,196,53,60,143,101,410,192,142,95
0500000US41069,41069,"Wheeler County, Oregon",5,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,5,2,4,0,12,0,12,0,12,0,12,2,4,3,5,3,5,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41071,41071,"Yamhill County, Oregon",1288,254,233,133,117,106,100,102,0,28,100,102,0,28,17,20,116,88,41,61,41,61,0,28,0,28,41,61,0,28,75,66,75,66,26,32,14,24,35,55,0,28,1055,249,899,250,697,224,107,81,196,108,394,179,202,80,156,88,156,88,78,51,0,28,36,35,42,40,78,73,0,28,0,28,0,28,0,28,0,28,0,28
