GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41
0500000US41019,41019,"Douglas County, Oregon",27609,691,3642,414,1469,251,794,169,161,94,275,104,358,117,675,190,2173,322,569,167,421,183,151,96,154,118,116,72,148,108,1604,299,1376,271,312,152,244,126,820,209,228,93,23967,697,20025,676,5663,423,715,192,1080,285,3868,379,14362,498,3942,393,1364,283,674,189,112,86,25,21,537,168,690,211,2578,310,1176,201,67,53,107,63,1002,207,1402,248
0500000US41021,41021,"Gilliam County, Oregon",503,46,24,16,16,13,11,12,7,11,0,12,4,6,5,6,8,10,0,12,0,12,0,12,0,12,0,12,0,12,8,10,8,10,0,12,7,10,1,3,0,12,479,47,396,49,121,35,18,16,7,8,96,32,275,53,83,33,15,16,15,16,8,12,7,12,0,12,0,12,68,31,41,23,16,14,5,7,20,18,27,17
0500000US41023,41023,"Grant County, Oregon",2083,137,290,100,136,67,48,30,0,17,3,4,45,30,88,61,154,68,47,34,33,30,7,9,13,22,13,19,14,14,107,52,100,51,14,12,0,17,86,50,7,9,1793,134,1602,128,442,73,69,27,65,28,308,66,1160,108,191,65,71,31,48,28,10,15,12,12,26,22,23,15,120,50,75,38,11,11,17,26,47,28,45,34
0500000US41025,41025,"Harney County, Oregon",2033,162,271,111,148,91,109,89,5,11,36,30,68,81,39,30,123,66,21,23,16,21,0,17,0,17,16,21,5,8,102,58,83,59,59,54,0,17,24,24,19,27,1762,133,1537,127,506,103,63,38,126,71,317,84,1031,101,225,104,80,64,63,57,16,20,0,17,47,53,17,28,145,83,108,75,0,17,0,17,108,75,37,25
0500000US41027,41027,"Hood River County, Oregon",5123,349,320,151,172,97,97,69,5,8,54,51,38,43,75,70,148,110,7,13,7,13,0,22,0,22,7,13,0,22,141,110,118,108,15,19,80,98,23,32,23,27,4803,308,4067,291,1673,233,397,162,234,116,1042,219,2394,202,736,170,278,105,152,83,31,35,43,56,78,54,126,90,458,135,342,136,42,37,0,22,300,138,116,56
0500000US41029,41029,"Jackson County, Oregon",50754,877,6011,576,2411,348,1150,282,234,110,384,177,532,171,1261,235,3600,464,690,218,535,180,116,99,158,114,261,117,155,107,2910,435,2441,380,494,164,454,167,1493,343,469,176,44743,885,36390,863,12343,675,2344,374,2526,376,7473,601,24047,646,8353,650,2391,410,1555,325,336,157,140,79,1079,277,836,213,5962,536,3508,419,423,179,506,191,2579,323,2454,319
0500000US41031,41031,"Jefferson County, Oregon",3958,246,436,117,139,66,57,45,0,22,41,40,16,24,82,48,297,113,51,50,34,38,5,8,0,22,29,35,17,27,246,100,222,96,60,55,28,26,134,73,24,23,3522,254,2900,257,829,155,87,65,199,102,543,138,2071,191,622,168,295,112,152,67,13,21,34,41,105,57,143,91,327,118,152,94,2,3,10,19,140,90,175,75
0500000US41033,41033,"Josephine County, Oregon",21077,688,2900,339,1354,277,653,205,229,134,196,110,228,95,701,168,1546,304,546,189,521,192,122,87,80,91,319,142,25,26,1000,260,854,214,189,100,300,157,365,131,146,112,18177,630,14778,660,3923,376,622,196,648,202,2653,267,10855,525,3399,403,1066,244,536,194,119,75,54,47,363,153,530,175,2333,325,1209,239,207,125,128,91,874,197,1124,241
0500000US41035,41035,"Klamath County, Oregon",16432,493,2158,323,1054,250,668,212,177,123,82,60,409,138,386,108,1104,225,177,95,133,97,44,40,0,28,89,86,44,29,927,195,737,165,249,127,136,79,352,103,190,110,14274,500,11234,476,3689,359,593,178,667,170,2429,272,7545,406,3040,309,1351,245,860,198,357,146,51,52,452,146,491,146,1689,240,1043,231,137,73,188,104,718,213,646,122
0500000US41037,41037,"Lake County, Oregon",1996,166,284,115,184,99,105,83,80,78,4,6,21,19,79,51,100,61,0,17,0,17,0,17,0,17,0,17,0,17,100,61,91,60,38,36,0,17,53,46,9,14,1712,174,1562,172,488,94,89,52,49,41,350,97,1074,144,150,69,72,46,37,31,7,11,6,9,24,26,35,37,78,44,23,18,0,17,9,14,14,14,55,45
0500000US41039,41039,"Lane County, Oregon",79284,1112,9094,669,3254,359,1736,278,425,147,566,151,745,173,1518,240,5840,570,1301,319,953,286,229,144,67,56,657,238,348,120,4539,454,3759,403,1036,257,878,242,1845,303,780,182,70190,1191,56395,1096,18735,769,3158,362,3573,323,12004,703,37660,935,13795,759,4601,419,2669,370,597,170,197,92,1875,310,1932,275,9194,616,4585,448,697,182,563,192,3325,368,4609,428
0500000US41041,41041,"Lincoln County, Oregon",11816,462,1296,236,600,146,262,97,82,51,53,40,127,80,338,121,696,170,116,62,90,60,43,45,0,25,47,46,26,24,580,150,463,136,106,74,67,59,290,104,117,83,10520,453,8722,445,2088,244,349,104,335,123,1404,198,6634,360,1798,253,646,185,421,154,62,54,53,46,306,137,225,92,1152,223,609,148,87,67,19,22,503,137,543,159
0500000US41043,41043,"Linn County, Oregon",29123,636,3372,402,1268,236,813,204,258,159,341,140,214,96,455,136,2104,360,274,139,230,126,52,48,102,91,76,63,44,34,1830,314,1618,281,564,159,358,155,696,186,212,125,25751,651,21510,756,7320,489,1355,228,1376,261,4589,366,14190,619,4241,456,1421,250,798,196,131,79,25,27,642,169,623,160,2820,348,1695,276,205,91,166,84,1324,269,1125,212
0500000US41045,41045,"Malheur County, Oregon",5970,293,1047,181,410,110,245,80,98,57,91,52,56,33,165,69,637,143,88,47,71,43,17,16,4,9,50,38,17,17,549,128,430,109,58,41,128,86,244,93,119,70,4923,304,4189,274,1715,200,294,80,380,116,1041,159,2474,190,734,141,295,107,171,84,72,63,0,25,99,48,124,58,439,116,230,90,18,18,41,43,171,77,209,76
0500000US41047,41047,"Marion County, Oregon",66677,1018,7580,630,2822,354,1907,292,244,106,722,204,941,222,915,207,4758,530,796,222,609,200,93,80,149,96,367,161,187,100,3962,490,3567,459,752,205,906,226,1909,360,395,140,59097,1048,47471,996,18620,804,3475,412,3667,372,11478,633,28851,732,11626,735,3610,362,2061,344,490,197,247,142,1324,274,1549,234,8016,693,4726,525,868,237,477,161,3381,440,3290,412
0500000US41049,41049,"Morrow County, Oregon",2565,151,387,81,91,45,69,41,7,11,55,40,7,8,22,13,296,77,111,61,109,60,43,44,19,23,47,39,2,3,185,65,138,58,56,36,37,28,45,32,47,47,2178,142,1889,132,690,105,135,61,170,57,385,99,1199,116,289,85,95,51,58,27,21,25,7,8,30,21,37,39,194,71,128,61,3,7,35,35,90,50,66,34
0500000US41051,41051,"Multnomah County, Oregon",134358,1833,12574,999,4872,597,3060,456,525,174,1280,297,1255,243,1812,349,7702,715,1492,356,1111,299,163,89,164,96,784,252,381,129,6210,567,5314,502,1113,209,1095,270,3106,465,896,224,121784,2013,95928,1766,39290,1227,10543,712,7651,612,21096,833,56638,1251,25856,1200,7987,588,4060,431,805,221,392,125,2863,376,3927,404,17869,903,9173,714,1826,287,783,183,6564,616,8696,595
0500000US41053,41053,"Polk County, Oregon",17703,532,1792,290,694,181,493,140,52,41,193,89,248,121,201,100,1098,225,378,145,253,133,117,98,53,62,83,68,125,88,720,208,633,210,228,133,88,57,317,147,87,51,15911,523,13545,512,4817,394,714,200,1071,254,3032,315,8728,441,2366,329,698,198,319,133,69,55,0,28,250,112,379,149,1668,272,931,230,94,73,123,78,714,191,737,147
0500000US41055,41055,"Sherman County, Oregon",460,44,52,20,20,11,10,7,2,5,5,4,3,3,10,8,32,17,12,12,9,12,6,11,0,12,3,4,3,4,20,14,18,14,14,13,0,12,4,6,2,3,408,47,372,44,108,26,11,8,14,11,83,24,264,36,36,14,7,6,1,2,0,12,0,12,1,2,6,6,29,11,13,7,0,12,0,12,13,7,16,10
0500000US41057,41057,"Tillamook County, Oregon",6208,301,578,142,278,109,184,98,10,14,102,89,72,53,94,44,300,111,22,19,5,10,0,22,0,22,5,10,17,15,278,111,226,99,27,34,79,68,120,55,52,48,5630,297,4758,273,1283,170,230,98,288,95,765,158,3475,227,872,184,377,118,219,90,75,51,26,31,118,63,158,83,495,119,264,95,36,32,29,38,199,84,231,67
0500000US41059,41059,"Umatilla County, Oregon",16724,466,2105,305,590,181,226,107,49,55,154,98,23,19,364,149,1515,285,175,92,118,83,38,44,51,62,29,29,57,49,1340,257,1257,248,362,161,557,202,338,130,83,57,14619,465,11706,503,4886,346,703,192,1073,224,3110,289,6820,363,2913,356,1101,223,789,201,72,40,239,147,478,150,312,111,1812,299,1102,261,225,122,135,82,742,230,710,158
0500000US41061,41061,"Union County, Oregon",6509,251,746,144,345,107,220,96,47,30,95,58,78,56,125,51,401,104,96,56,63,40,26,36,0,22,37,37,33,49,305,90,303,90,85,55,95,59,123,58,2,3,5763,261,4980,274,1713,186,218,81,371,79,1124,168,3267,216,783,153,352,97,227,90,41,43,29,24,157,82,125,65,431,115,257,96,51,43,37,34,169,73,174,58
0500000US41063,41063,"Wallowa County, Oregon",1815,147,197,82,130,73,27,23,10,15,17,16,0,17,103,68,67,35,11,13,11,13,4,6,0,17,7,12,0,17,56,33,56,33,22,25,10,14,24,21,0,17,1618,146,1349,124,314,58,37,23,98,44,179,49,1035,112,269,75,39,26,14,15,9,12,0,17,5,9,25,21,230,74,160,67,3,6,29,33,128,60,70,31
0500000US41065,41065,"Wasco County, Oregon",6013,325,551,162,224,83,153,78,50,62,58,38,45,28,71,46,327,132,78,54,48,42,21,32,4,5,23,27,30,35,249,119,198,104,125,85,27,29,46,34,51,50,5462,320,4496,276,1367,195,245,89,268,74,854,165,3129,226,966,203,263,98,181,79,31,31,0,22,150,74,82,48,703,173,379,127,29,34,33,35,317,119,324,107
0500000US41067,41067,"Washington County, Oregon",109301,1245,7503,670,3136,467,1996,357,541,167,480,134,975,211,1140,283,4367,425,744,189,580,190,232,127,60,45,288,134,164,82,3623,404,3127,377,678,170,770,219,1679,302,496,161,101798,1168,84197,1327,37322,1100,7739,548,7357,488,22226,905,46875,1078,17601,1041,5621,618,2974,387,623,211,306,135,2045,306,2647,447,11980,732,6910,594,878,192,782,205,5250,504,5070,406
0500000US41069,41069,"Wheeler County, Oregon",387,39,55,20,39,17,13,11,3,4,0,12,10,10,26,14,16,12,4,6,4,6,4,6,0,12,0,12,0,12,12,10,12,10,0,12,1,2,11,10,0,12,332,36,312,36,47,16,2,3,5,6,40,15,265,36,20,11,3,4,3,4,0,12,0,12,3,4,0,12,17,11,7,8,0,12,4,7,3,5,10,7
0500000US41071,41071,"Yamhill County, Oregon",22508,594,2066,300,961,196,616,179,134,116,186,96,296,112,345,112,1105,245,275,113,206,94,34,32,23,33,149,88,69,57,830,200,762,197,177,96,146,98,439,154,68,52,20442,600,16830,625,6587,444,1110,237,1171,245,4306,383,10243,424,3612,400,1154,245,696,217,74,56,66,75,556,206,458,157,2458,329,1365,265,50,33,154,77,1161,251,1093,200
