GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41
0500000US41019,41019,"Douglas County, Oregon",419,117,112,70,14,14,13,14,6,9,0,28,7,12,1,2,98,69,0,28,0,28,0,28,0,28,0,28,0,28,98,69,98,69,0,28,0,28,98,69,0,28,307,93,213,85,82,54,48,45,0,28,34,27,131,71,94,64,31,42,29,42,0,28,0,28,29,42,2,4,63,50,41,40,0,28,7,13,34,38,22,32
0500000US41021,41021,"Gilliam County, Oregon",6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,6,10,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41023,41023,"Grant County, Oregon",5,6,3,5,3,5,3,5,3,5,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,2,3,2,3,1,2,0,17,0,17,1,2,1,2,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41025,41025,"Harney County, Oregon",55,32,9,15,0,17,0,17,0,17,0,17,0,17,0,17,9,15,0,17,0,17,0,17,0,17,0,17,0,17,9,15,9,15,2,5,0,17,7,14,0,17,46,27,9,10,3,5,0,17,1,2,2,4,6,8,37,26,16,22,13,20,0,17,11,19,2,4,3,6,21,19,6,10,6,10,0,17,0,17,15,16
0500000US41027,41027,"Hood River County, Oregon",0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41029,41029,"Jackson County, Oregon",389,112,87,56,73,54,17,32,0,28,0,28,17,32,56,44,14,19,6,10,6,10,0,28,0,28,6,10,0,28,8,13,8,13,0,28,0,28,8,13,0,28,302,104,203,79,57,48,13,21,30,39,14,18,146,70,99,59,31,33,10,18,0,28,0,28,10,18,21,24,68,51,45,38,8,12,28,34,9,14,23,34
0500000US41031,41031,"Jefferson County, Oregon",836,130,210,75,26,39,0,22,0,22,0,22,0,22,26,39,184,69,42,26,42,26,4,6,10,16,28,19,0,22,142,67,138,66,84,57,35,24,19,19,4,7,626,117,201,57,88,41,18,25,5,8,65,35,113,44,425,115,202,99,107,57,64,47,13,21,30,28,95,83,223,61,168,55,27,26,30,28,111,50,55,34
0500000US41033,41033,"Josephine County, Oregon",279,111,89,78,89,78,77,76,0,28,60,75,17,26,12,19,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,190,86,169,89,8,14,0,28,8,14,0,28,161,84,21,22,10,17,0,28,0,28,0,28,0,28,10,17,11,15,0,28,0,28,0,28,0,28,11,15
0500000US41035,41035,"Klamath County, Oregon",710,132,157,65,72,40,41,31,26,28,15,17,0,28,31,30,85,49,19,21,11,14,0,28,0,28,11,14,8,15,66,44,44,36,9,16,0,28,35,32,22,24,553,139,245,98,146,84,0,28,63,65,83,55,99,52,308,112,62,50,43,41,11,18,6,11,26,37,19,26,246,103,198,109,95,81,0,28,103,70,48,36
0500000US41037,41037,"Lake County, Oregon",26,33,14,24,14,24,0,17,0,17,0,17,0,17,14,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,20,12,20,0,17,0,17,0,17,0,17,12,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41039,41039,"Lane County, Oregon",863,157,86,70,65,64,55,63,35,55,0,28,20,34,10,15,21,27,0,28,0,28,0,28,0,28,0,28,0,28,21,27,21,27,0,28,7,12,14,22,0,28,777,172,476,122,159,71,32,55,3,5,124,61,317,115,301,134,55,52,45,48,0,28,0,28,45,48,10,17,246,127,176,105,57,65,45,52,74,77,70,59
0500000US41041,41041,"Lincoln County, Oregon",253,91,34,36,28,36,0,25,0,25,0,25,0,25,28,36,6,7,5,7,5,7,2,4,0,25,3,5,0,25,1,2,1,2,0,25,1,2,0,25,0,25,219,86,141,75,64,43,8,16,7,7,49,35,77,44,78,42,16,14,13,16,2,3,0,25,11,15,3,6,62,36,40,32,17,23,0,25,23,23,22,17
0500000US41043,41043,"Linn County, Oregon",517,160,205,122,44,56,39,55,0,28,39,55,0,28,5,8,161,110,39,64,39,64,0,28,0,28,39,64,0,28,122,90,116,90,0,28,0,28,116,90,6,12,312,132,253,115,120,80,0,28,0,28,120,80,133,66,59,60,53,60,47,61,0,28,47,61,0,28,6,11,6,8,0,28,0,28,0,28,0,28,6,8
0500000US41045,41045,"Malheur County, Oregon",32,20,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,32,20,30,19,21,16,4,6,0,25,17,13,9,11,2,4,0,25,0,25,0,25,0,25,0,25,0,25,2,4,2,4,0,25,0,25,2,4,0,25
0500000US41047,41047,"Marion County, Oregon",937,227,205,111,26,37,5,13,0,28,5,13,0,28,21,33,179,102,39,40,29,36,0,28,0,28,29,36,10,16,140,99,140,99,47,73,19,25,74,72,0,28,732,186,496,162,327,136,20,24,72,71,235,112,169,72,236,95,34,39,34,39,0,28,0,28,34,39,0,28,202,85,165,78,0,28,5,11,160,76,37,31
0500000US41049,41049,"Morrow County, Oregon",14,22,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,14,22,14,22,0,19,0,19,0,19,0,19,14,22,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0500000US41051,41051,"Multnomah County, Oregon",1315,207,469,141,137,93,51,72,0,28,0,28,51,72,86,64,332,104,42,46,15,18,0,28,0,28,15,18,27,43,290,113,290,113,47,38,138,98,105,69,0,28,846,173,730,170,329,125,86,56,141,94,102,70,401,136,116,57,17,21,17,21,17,21,0,28,0,28,0,28,99,51,70,45,21,34,0,28,49,35,29,27
0500000US41053,41053,"Polk County, Oregon",205,61,23,22,20,21,19,21,0,28,18,21,1,2,1,3,3,4,1,2,1,2,1,2,0,28,0,28,0,28,2,3,2,3,1,3,0,28,1,2,0,28,182,60,148,59,77,46,22,24,21,24,34,28,71,37,34,18,11,11,10,11,3,4,5,9,2,3,1,3,23,17,11,9,0,28,2,3,9,8,12,15
0500000US41055,41055,"Sherman County, Oregon",9,7,3,5,0,12,0,12,0,12,0,12,0,12,0,12,3,5,0,12,0,12,0,12,0,12,0,12,0,12,3,5,3,5,0,12,0,12,3,5,0,12,6,6,6,6,0,12,0,12,0,12,0,12,6,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41057,41057,"Tillamook County, Oregon",24,26,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,24,26,2,4,2,4,2,4,0,22,0,22,0,22,22,25,0,22,0,22,0,22,0,22,0,22,0,22,22,25,8,11,0,22,0,22,8,11,14,22
0500000US41059,41059,"Umatilla County, Oregon",351,74,59,33,16,16,12,15,0,28,0,28,12,15,4,6,43,29,3,4,3,4,0,28,3,4,0,28,0,28,40,29,40,29,4,6,4,8,32,27,0,28,292,59,164,56,78,43,13,18,1,2,64,37,86,32,128,35,20,11,6,7,0,28,5,6,1,2,14,9,108,35,62,28,9,9,6,8,47,27,46,25
0500000US41061,41061,"Union County, Oregon",24,20,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,24,20,22,20,5,7,5,7,0,22,0,22,17,17,2,3,2,3,0,22,0,22,0,22,0,22,2,3,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41063,41063,"Wallowa County, Oregon",13,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,13,16,13,16,0,17,0,17,0,17,0,17,13,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41065,41065,"Wasco County, Oregon",199,45,46,37,19,19,17,19,0,22,1,2,16,19,2,4,27,34,5,10,5,10,0,22,0,22,5,10,0,22,22,32,21,32,0,22,21,32,0,22,1,2,153,44,99,38,54,38,9,12,0,22,45,36,45,30,54,27,14,13,14,13,0,22,4,6,10,12,0,22,40,26,32,25,15,21,9,10,8,11,8,10
0500000US41067,41067,"Washington County, Oregon",971,200,185,99,28,37,28,37,21,35,0,28,7,11,0,28,157,94,0,28,0,28,0,28,0,28,0,28,0,28,157,94,146,91,20,33,69,64,57,47,11,17,786,171,465,143,382,133,33,31,155,95,194,110,83,58,321,129,220,122,146,110,0,28,24,44,122,102,74,70,101,58,42,39,0,28,0,28,42,39,59,45
0500000US41069,41069,"Wheeler County, Oregon",4,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,4,0,12,0,12,0,12,0,12,0,12,0,12,4,4,0,12,0,12,0,12,0,12,0,12,0,12,4,4,1,3,1,3,0,12,0,12,3,4
0500000US41071,41071,"Yamhill County, Oregon",243,78,61,53,35,36,20,21,0,28,9,14,11,18,15,30,26,29,0,28,0,28,0,28,0,28,0,28,0,28,26,29,26,29,0,28,26,29,0,28,0,28,182,73,120,56,54,36,3,4,0,28,51,37,66,46,62,42,20,23,20,23,0,28,13,18,7,12,0,28,42,36,29,27,0,28,0,28,29,27,13,17
