GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37
0500000US41019,41019,"Douglas County, Oregon",29217,689,4001,431,1606,266,723,194,446,150,384,127,53,61,2395,328,594,171,275,128,247,140,56,43,16,28,1801,305,739,208,930,228,115,63,17,29,25216,688,20872,664,12888,489,6040,473,1639,297,305,136,4344,437,1518,316,929,268,567,181,22,19,0,28,2826,338,1810,260,873,194,131,83,12,14
0500000US41021,41021,"Gilliam County, Oregon",532,44,30,19,16,13,5,6,11,12,0,12,0,12,14,13,6,9,0,12,6,9,0,12,0,12,8,10,0,12,8,10,0,12,0,12,502,46,419,47,254,52,128,31,37,20,0,12,83,33,15,16,8,12,7,12,0,12,0,12,68,31,33,20,35,21,0,12,0,12
0500000US41023,41023,"Grant County, Oregon",2126,143,293,100,139,68,88,61,22,20,29,25,0,17,154,68,47,34,12,13,22,22,13,22,0,17,107,52,92,51,15,12,0,17,0,17,1833,139,1633,132,1080,107,407,77,130,47,16,13,200,66,73,32,48,27,25,21,0,17,0,17,127,50,87,40,40,32,0,17,0,17
0500000US41025,41025,"Harney County, Oregon",2158,174,321,113,189,91,80,45,83,88,16,18,10,14,132,67,21,23,5,8,16,21,0,17,0,17,111,59,81,58,27,29,3,4,0,17,1837,142,1571,137,919,99,521,107,117,73,14,13,266,100,100,67,23,29,66,58,11,19,0,17,166,84,64,54,102,68,0,17,0,17
0500000US41027,41027,"Hood River County, Oregon",5453,368,364,162,208,109,75,70,28,39,95,71,10,13,156,111,7,13,7,13,0,22,0,22,0,22,149,111,40,32,36,33,73,97,0,22,5089,333,4327,319,1953,237,1981,248,368,108,25,26,762,170,301,109,114,86,169,82,18,23,0,22,461,136,197,80,229,116,35,37,0,22
0500000US41029,41029,"Jackson County, Oregon",53998,961,6831,602,2675,350,1190,248,869,196,563,218,53,39,4156,513,847,247,317,147,424,171,93,62,13,20,3309,488,1204,262,1793,368,264,138,48,48,47167,952,38076,936,21792,678,12732,708,3132,395,420,179,9091,675,2647,422,1483,294,1005,249,159,142,0,28,6444,548,3497,436,2449,334,452,161,46,61
0500000US41031,41031,"Jefferson County, Oregon",5506,301,824,154,199,81,121,64,16,25,24,23,38,38,625,145,186,103,77,61,99,77,1,7,9,13,439,120,212,108,137,62,52,37,38,25,4682,327,3506,308,2009,181,1284,204,180,85,33,31,1176,198,567,159,302,135,259,96,6,7,0,22,609,135,186,85,289,99,87,69,47,45
0500000US41033,41033,"Josephine County, Oregon",22009,700,3157,382,1506,291,664,179,396,156,377,160,69,59,1651,318,602,192,273,122,277,136,52,52,0,28,1049,271,432,169,453,169,161,107,3,7,18852,647,15371,679,9704,476,4185,387,1335,258,147,73,3481,406,1090,245,795,220,285,103,10,22,0,28,2391,327,1295,289,866,213,179,97,51,44
0500000US41035,41035,"Klamath County, Oregon",18313,530,2629,371,1208,277,421,115,505,202,279,116,3,6,1421,244,255,102,92,51,163,94,0,28,0,28,1166,223,537,168,503,150,121,60,5,17,15684,556,12119,508,6890,419,3727,358,1382,290,120,72,3565,332,1473,255,924,207,494,135,55,78,0,28,2092,264,1122,184,877,215,77,54,16,15
0500000US41037,41037,"Lake County, Oregon",2148,192,304,108,198,93,63,46,67,42,68,75,0,17,106,62,0,17,0,17,0,17,0,17,0,17,106,62,58,43,27,33,21,29,0,17,1844,200,1680,195,1023,147,565,138,76,48,16,18,164,67,73,46,54,42,15,15,4,8,0,17,91,46,65,46,14,14,12,21,0,17
0500000US41039,41039,"Lane County, Oregon",86248,1114,10416,692,3711,400,1375,232,1581,243,582,143,173,94,6705,600,1546,341,1137,307,397,143,12,18,0,28,5159,490,2296,340,2527,322,234,101,102,85,75832,1207,60481,1161,33308,757,21089,880,5404,470,680,172,15351,774,5038,457,3141,362,1617,274,243,108,37,36,10313,655,6218,514,3782,484,277,93,36,26
0500000US41041,41041,"Lincoln County, Oregon",13045,489,1471,227,643,144,355,126,213,88,66,41,9,19,828,170,121,63,63,45,41,39,17,27,0,25,707,154,225,107,399,125,83,62,0,25,11574,487,9503,488,6064,342,2634,281,688,167,117,98,2071,274,773,194,310,117,383,132,69,64,11,17,1298,238,764,191,488,133,46,59,0,25
0500000US41043,41043,"Linn County, Oregon",30845,638,3883,412,1455,260,418,134,528,196,364,123,145,83,2428,368,332,161,142,93,104,90,70,69,16,24,2096,322,948,247,915,249,208,105,25,29,26962,674,22411,773,12022,559,7894,524,2212,350,283,108,4551,489,1582,267,923,211,613,162,46,37,0,28,2969,366,1484,288,1330,273,147,98,8,14
0500000US41045,41045,"Malheur County, Oregon",6879,291,1378,221,602,144,169,69,226,92,144,65,63,45,776,152,128,71,72,57,56,43,0,25,0,25,648,138,190,69,359,117,99,67,0,25,5501,296,4633,283,2308,205,1508,168,706,142,111,62,868,149,318,108,217,87,82,56,19,22,0,25,550,127,290,88,155,69,96,69,9,14
0500000US41047,41047,"Marion County, Oregon",78306,946,11200,795,4493,485,865,172,1627,345,1592,359,409,153,6707,675,1236,296,578,176,455,181,172,117,31,46,5471,641,1831,343,2941,467,651,185,48,39,67106,931,52985,1032,25036,648,19223,965,7643,535,1083,250,14121,829,4754,426,2652,358,1681,310,344,166,77,74,9367,674,4859,510,3768,485,684,160,56,35
0500000US41049,41049,"Morrow County, Oregon",2811,174,434,92,117,56,22,13,37,38,43,37,15,13,317,80,111,61,30,33,54,45,27,27,0,19,206,67,70,54,105,50,12,16,19,20,2377,159,2063,143,1073,108,584,111,332,84,74,36,314,91,99,52,35,25,38,40,22,23,4,7,215,77,92,50,99,50,18,25,6,11
0500000US41051,41051,"Multnomah County, Oregon",166106,2192,20614,1139,7574,681,2213,342,2411,419,1912,325,1038,278,13040,867,2451,462,1638,385,654,220,159,91,0,28,10589,725,4319,478,4700,509,1339,267,231,122,145492,2330,112787,2011,53196,1302,46938,1474,11077,673,1576,293,32705,1314,10210,625,6187,529,3434,467,467,170,122,84,22495,970,13287,805,8114,631,1015,212,79,45
0500000US41053,41053,"Polk County, Oregon",19535,530,2240,347,977,229,223,107,260,114,370,143,124,69,1263,230,399,145,277,149,94,69,28,27,0,28,864,216,438,172,374,142,52,41,0,28,17295,570,14600,562,7667,455,4841,422,1851,316,241,116,2695,348,747,206,445,171,258,117,44,39,0,28,1948,294,967,212,867,228,112,81,2,3
0500000US41055,41055,"Sherman County, Oregon",484,47,62,21,20,11,10,8,2,5,4,4,4,4,42,19,15,13,9,11,3,4,0,12,3,4,27,15,8,9,15,10,4,5,0,12,422,49,386,47,239,34,112,28,30,17,5,5,36,14,7,6,6,6,1,2,0,12,0,12,29,11,22,11,2,4,5,5,0,12
0500000US41057,41057,"Tillamook County, Oregon",6575,305,683,144,325,111,108,47,55,42,127,91,35,49,358,129,27,22,22,19,0,22,5,9,0,22,331,127,158,95,143,79,30,30,0,22,5892,302,4922,275,3095,227,1425,196,344,109,58,45,970,190,410,119,278,100,101,58,31,34,0,22,560,132,306,98,245,90,9,12,0,22
0500000US41059,41059,"Umatilla County, Oregon",18424,438,2420,304,701,193,368,148,121,87,178,81,34,51,1719,277,187,93,106,56,78,70,0,28,3,4,1532,250,355,149,907,218,238,106,32,28,16004,442,12534,511,5879,332,4657,391,1729,272,269,118,3470,393,1321,251,478,128,653,207,106,70,84,80,2149,333,1022,211,844,210,280,142,3,9
0500000US41061,41061,"Union County, Oregon",6763,255,806,146,361,108,117,49,135,58,83,56,26,35,445,108,107,58,87,55,20,19,0,22,0,22,338,93,90,46,229,80,15,20,4,6,5957,271,5104,277,2814,208,1696,174,492,103,102,43,853,153,371,99,312,97,52,33,7,8,0,22,482,119,245,93,190,66,28,33,19,16
0500000US41063,41063,"Wallowa County, Oregon",1847,150,197,82,130,73,102,68,28,24,0,17,0,17,67,35,11,13,11,13,0,17,0,17,0,17,56,33,38,29,18,17,0,17,0,17,1650,149,1374,127,940,118,365,69,56,27,13,13,276,73,43,26,9,9,34,25,0,17,0,17,233,75,137,57,86,43,10,16,0,17
0500000US41065,41065,"Wasco County, Oregon",6484,341,688,197,243,83,71,46,113,77,28,23,31,32,445,171,83,54,58,48,19,25,6,11,0,22,362,155,163,94,178,109,21,32,0,22,5796,329,4737,288,2796,210,1471,187,353,99,117,72,1059,202,280,102,101,55,166,77,13,12,0,22,779,171,416,123,322,113,33,29,8,9
0500000US41067,41067,"Washington County, Oregon",135468,1304,11174,769,4726,546,1171,212,2320,404,1044,251,191,107,6448,504,1035,239,584,193,432,150,15,23,4,8,5413,491,1911,283,2734,357,701,206,67,65,124294,1361,102014,1515,42861,1066,45305,1164,12300,641,1548,252,22280,1125,7348,659,4453,546,2459,338,396,142,40,45,14932,844,8587,668,5393,569,893,197,59,43
0500000US41069,41069,"Wheeler County, Oregon",410,41,55,20,39,17,26,14,5,5,8,10,0,12,16,12,4,6,4,6,0,12,0,12,0,12,12,10,7,10,4,4,1,2,0,12,355,38,320,37,257,36,52,14,7,10,4,5,35,17,14,14,8,12,6,6,0,12,0,12,21,12,13,8,8,10,0,12,0,12
0500000US41071,41071,"Yamhill County, Oregon",24954,680,2483,336,1132,229,330,118,510,176,170,83,122,71,1351,248,316,115,156,100,154,93,6,10,0,28,1035,215,331,125,602,158,102,73,0,28,22471,674,18459,685,9135,452,6702,492,2317,348,305,87,4012,425,1394,274,829,199,463,146,90,74,12,20,2618,346,1529,275,823,179,242,106,24,26
