GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69
0500000US41019,41019,"Douglas County, Oregon",591,134,59,64,57,64,0,28,0,28,2,4,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,172,78,2,4,0,28,17,19,22,26,34,43,0,28,12,18,4,8,2,5,22,29,0,28,35,36,14,23,8,13,0,28,0,28,261,74,38,35,36,36,29,37,0,28,11,13,8,8,45,41,15,17,9,12,16,25,24,24,23,23,5,9,2,3,0,28,0,28,99,50,13,15,18,21,14,18,0,28,0,28,0,28,0,28,18,21,0,28,0,28,24,24,12,21,0,28,0,28,0,28,0,28
0500000US41021,41021,"Gilliam County, Oregon",6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41023,41023,"Grant County, Oregon",10,11,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3,5,0,17,0,17,0,17,0,17,3,5,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,6,7,4,7,0,17,0,17,0,17,1,2,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1,3,1,2,0,17,0,17,0,17,0,17,0,17,0,17,1,2,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41025,41025,"Harney County, Oregon",70,34,2,5,2,5,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,13,5,9,0,17,2,4,0,17,1,3,4,7,0,17,3,6,0,17,1,4,0,17,0,17,0,17,0,17,0,17,0,17,24,18,0,17,3,9,0,17,0,17,5,8,1,4,3,5,8,13,0,17,4,7,0,17,0,17,0,17,0,17,0,17,0,17,28,26,0,17,0,17,0,17,7,14,0,17,0,17,17,21,0,17,0,17,0,17,4,8,0,17,0,17,0,17,0,17,0,17
0500000US41027,41027,"Hood River County, Oregon",43,49,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,43,49,0,22,0,22,27,49,16,25,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41029,41029,"Jackson County, Oregon",706,166,24,40,0,28,24,40,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,208,102,0,28,8,13,0,28,6,10,17,32,13,20,50,52,31,36,0,28,23,27,12,19,48,49,0,28,0,28,0,28,0,28,282,102,71,65,13,18,0,28,42,42,0,28,24,32,39,35,0,28,16,26,27,39,35,32,8,12,0,28,7,16,0,28,0,28,192,71,81,69,20,26,13,23,29,25,0,28,0,28,0,28,0,28,0,28,0,28,9,16,0,28,31,23,0,28,9,14,0,28
0500000US41031,41031,"Jefferson County, Oregon",1022,127,99,62,41,56,0,22,0,22,35,46,0,22,4,6,12,20,7,11,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,388,100,69,34,6,11,11,17,4,8,45,43,0,22,8,14,16,18,30,29,53,38,5,7,63,69,31,30,47,65,0,22,0,22,373,97,46,33,13,15,22,20,14,21,13,16,4,8,66,64,49,36,13,19,5,8,41,32,51,35,31,29,0,22,5,9,0,22,162,56,0,22,31,42,6,10,0,22,5,10,0,22,0,22,5,10,0,22,33,48,14,16,53,42,8,12,7,10,0,22,0,22
0500000US41033,41033,"Josephine County, Oregon",449,135,8,14,0,28,0,28,0,28,0,28,0,28,0,28,8,14,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,97,82,60,75,0,28,0,28,0,28,0,28,0,28,0,28,27,41,0,28,0,28,0,28,10,17,0,28,0,28,0,28,0,28,252,113,59,48,65,71,0,28,16,24,0,28,12,19,0,28,0,28,0,28,0,28,51,55,49,54,0,28,0,28,0,28,0,28,92,52,0,28,17,26,42,40,0,28,0,28,0,28,14,21,0,28,0,28,11,15,8,13,0,28,0,28,0,28,0,28,0,28
0500000US41035,41035,"Klamath County, Oregon",1058,144,87,68,8,14,5,9,8,14,0,28,66,67,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,300,87,32,24,14,21,19,26,29,44,6,11,7,14,62,49,29,43,26,37,7,12,3,5,56,63,10,18,0,28,0,28,0,28,512,100,139,69,72,50,0,28,18,19,56,49,2,5,22,28,10,16,56,37,64,57,22,20,18,21,31,31,0,28,2,4,0,28,159,63,38,33,14,22,39,45,18,26,9,15,0,28,3,5,0,28,16,18,0,28,22,31,0,28,0,28,0,28,0,28,0,28
0500000US41037,41037,"Lake County, Oregon",31,32,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,26,33,0,17,0,17,14,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,20,0,17,0,17,0,17,0,17,5,9,0,17,4,7,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1,4,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41039,41039,"Lane County, Oregon",1446,209,127,83,0,28,0,28,38,47,25,34,15,26,0,28,0,28,37,54,0,28,0,28,12,19,0,28,0,28,0,28,0,28,0,28,678,152,95,63,90,79,27,37,37,45,92,82,0,28,25,30,5,10,0,28,64,68,107,87,71,63,35,33,11,17,19,31,0,28,438,119,36,32,23,25,15,22,31,45,44,43,11,13,6,11,13,11,63,67,18,21,41,34,27,20,50,35,39,37,21,24,0,28,203,80,2,3,27,20,42,31,32,39,3,7,15,17,19,22,2,4,0,28,10,16,17,18,30,35,0,28,4,6,0,28,0,28
0500000US41041,41041,"Lincoln County, Oregon",419,99,31,38,0,25,22,34,0,25,0,25,0,25,9,15,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,103,60,3,4,3,5,4,6,0,25,0,25,17,18,5,8,0,25,5,6,21,24,23,30,12,17,10,15,0,25,0,25,0,25,185,59,22,20,4,5,10,14,21,29,26,26,25,25,17,17,5,6,2,4,5,7,12,16,13,10,0,25,14,21,0,25,9,13,100,30,39,28,0,25,1,3,8,10,19,17,0,25,3,4,4,6,0,25,10,15,5,8,0,25,0,25,11,18,0,25,0,25
0500000US41043,41043,"Linn County, Oregon",699,188,9,17,0,28,0,28,0,28,0,28,0,28,0,28,0,28,9,17,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,454,175,39,64,6,12,75,76,58,81,49,78,0,28,47,61,0,28,71,70,9,14,0,28,71,75,29,33,0,28,0,28,0,28,138,64,38,42,17,21,12,17,0,28,0,28,0,28,6,8,0,28,0,28,3,7,17,25,0,28,17,22,19,31,0,28,9,14,98,59,0,28,2,4,49,48,0,28,20,32,8,15,0,28,0,28,0,28,11,18,5,8,3,5,0,28,0,28,0,28,0,28
0500000US41045,41045,"Malheur County, Oregon",45,22,1,3,0,25,0,25,0,25,0,25,1,3,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,6,9,0,25,0,25,0,25,0,25,0,25,2,4,1,3,0,25,0,25,0,25,0,25,0,25,0,25,0,25,3,5,0,25,25,14,1,2,2,3,0,25,0,25,0,25,0,25,0,25,0,25,0,25,10,11,3,7,0,25,3,6,0,25,6,9,0,25,13,15,3,6,0,25,0,25,4,8,0,25,5,9,0,25,0,25,0,25,0,25,0,25,1,2,0,25,0,25,0,25,0,25
0500000US41047,41047,"Marion County, Oregon",1232,261,19,27,10,16,1,20,0,28,4,6,0,28,0,28,0,28,4,7,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,575,180,33,33,7,13,65,73,0,28,69,82,78,74,50,39,13,23,0,28,56,59,54,49,52,39,51,61,29,34,12,17,6,18,575,155,0,28,66,56,54,45,40,38,68,54,30,36,0,28,31,33,10,15,46,36,87,65,7,12,75,50,38,35,9,12,14,22,63,43,13,22,0,28,9,14,0,28,6,12,0,28,0,28,7,12,0,28,10,17,5,8,7,10,3,7,0,28,3,5,0,28
0500000US41049,41049,"Morrow County, Oregon",20,25,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,20,25,0,19,0,19,0,19,0,19,0,19,1,5,0,19,0,19,0,19,0,19,6,10,13,21,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0500000US41051,41051,"Multnomah County, Oregon",2387,273,195,114,89,74,0,28,25,35,0,28,10,17,23,36,0,28,0,28,48,63,0,28,0,28,0,28,0,28,0,28,0,28,0,28,1014,197,70,58,42,42,156,106,61,51,77,63,102,80,41,41,33,26,32,33,74,70,135,84,122,61,0,28,17,27,16,24,36,54,912,161,258,99,115,77,28,36,73,76,133,102,44,30,28,29,8,13,5,8,19,23,28,34,70,43,24,20,38,35,41,36,0,28,266,83,35,45,8,11,0,28,8,11,9,14,27,26,0,28,33,43,15,23,28,26,33,33,46,38,20,24,0,28,4,7,0,28
