GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69
0500000US41019,41019,"Douglas County, Oregon",1260,206,124,104,14,23,50,72,12,21,0,28,0,28,48,78,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,458,143,18,25,0,28,45,44,61,41,33,41,35,38,0,28,65,47,0,28,22,34,31,31,65,46,62,72,21,31,0,28,0,28,435,103,53,55,25,33,66,59,0,28,16,20,46,37,52,42,3,20,11,16,17,23,23,20,56,40,19,18,37,37,0,28,11,17,243,71,44,48,66,57,0,28,50,56,0,28,15,22,0,28,0,28,0,28,36,54,0,28,32,31,0,28,0,28,0,28,0,28
0500000US41021,41021,"Gilliam County, Oregon",40,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,9,0,12,0,12,0,12,0,12,0,12,4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,30,0,12,0,12,0,12,8,12,0,12,0,12,0,12,26,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41023,41023,"Grant County, Oregon",62,30,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,35,32,0,17,0,17,0,17,0,17,0,17,0,17,5,7,0,17,0,17,0,17,0,17,0,17,0,17,30,33,0,17,0,17,15,17,5,6,0,17,0,17,0,17,0,17,0,17,10,15,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,10,0,17,0,17,0,17,4,5,0,17,5,8,0,17,0,17,0,17,0,17,0,17,3,4,0,17,0,17,0,17,0,17
0500000US41025,41025,"Harney County, Oregon",45,38,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,31,35,0,17,22,33,2,4,0,17,0,17,0,17,0,17,0,17,0,17,0,17,6,10,1,4,0,17,0,17,0,17,0,17,14,15,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1,3,3,6,0,17,0,17,7,12,0,17,0,17,3,5,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41027,41027,"Hood River County, Oregon",1467,292,196,137,0,22,0,22,62,85,73,97,0,22,0,22,0,22,0,22,17,28,31,45,0,22,0,22,13,23,0,22,0,22,0,22,592,228,0,22,0,22,0,22,87,91,53,58,67,78,52,47,42,42,61,62,108,104,46,60,56,61,20,34,0,22,0,22,0,22,533,95,0,22,46,71,0,22,28,24,24,37,44,45,43,39,14,19,9,14,20,26,143,73,107,83,55,58,0,22,0,22,0,22,146,66,0,22,0,22,0,22,18,29,12,21,0,22,0,22,8,13,24,41,18,28,36,55,13,20,0,22,17,27,0,22,0,22
0500000US41029,41029,"Jackson County, Oregon",5746,312,586,167,79,54,77,58,47,53,89,66,11,19,102,99,30,37,72,84,45,71,14,22,0,28,20,28,0,28,0,28,0,28,0,28,2861,243,138,83,199,127,200,129,140,86,495,196,123,90,278,141,91,63,225,123,181,111,210,121,373,172,102,89,77,58,18,25,11,18,1629,199,155,113,60,57,65,63,87,64,179,126,123,88,111,63,118,78,23,18,249,134,175,103,160,83,31,31,14,24,47,46,32,27,670,100,64,51,13,22,118,64,116,72,82,79,48,40,12,19,72,48,11,18,18,22,47,44,35,37,0,28,34,38,0,28,0,28
0500000US41031,41031,"Jefferson County, Oregon",1097,124,83,67,3,5,0,22,18,31,0,22,0,22,44,58,18,20,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,595,124,68,71,9,16,39,44,41,41,90,91,98,84,121,109,44,67,57,71,14,20,7,11,0,22,7,11,0,22,0,22,0,22,367,117,21,28,24,27,0,22,30,37,39,44,0,22,20,28,44,57,0,22,41,53,95,74,14,23,37,47,0,22,0,22,2,4,52,40,0,22,0,22,4,6,24,31,5,10,0,22,0,22,0,22,0,22,0,22,0,22,19,27,0,22,0,22,0,22,0,22
0500000US41033,41033,"Josephine County, Oregon",1570,175,50,48,0,28,0,28,0,28,20,33,0,28,0,28,0,28,15,23,0,28,0,28,0,28,0,28,15,26,0,28,0,28,0,28,685,158,57,57,40,39,56,57,62,52,43,43,30,27,63,39,28,34,15,26,59,41,109,84,22,30,0,28,101,88,0,28,0,28,518,100,54,49,25,33,8,12,9,18,139,88,14,23,36,32,26,30,20,21,63,59,42,34,35,32,10,16,5,8,32,44,0,28,317,46,74,74,55,49,40,33,36,35,12,17,45,43,8,13,0,28,7,22,5,8,0,28,9,15,9,14,17,21,0,28,0,28
0500000US41035,41035,"Klamath County, Oregon",1950,191,290,118,11,15,37,58,0,28,7,12,66,67,0,28,0,28,79,99,76,94,0,28,0,28,0,28,0,28,14,22,0,28,0,28,909,132,59,61,76,61,168,72,109,82,141,78,75,48,43,35,80,47,35,31,19,15,15,17,61,48,26,36,0,28,2,5,0,28,575,77,59,47,13,22,22,28,32,25,16,18,65,44,55,37,39,35,17,22,44,28,65,39,125,47,12,16,0,28,11,18,0,28,176,62,29,24,5,9,23,19,20,21,21,23,0,28,35,36,0,28,0,28,14,22,27,38,0,28,0,28,2,5,0,28,0,28
0500000US41037,41037,"Lake County, Oregon",176,42,26,37,24,36,0,17,0,17,2,6,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,19,21,0,17,4,6,2,3,0,17,0,17,2,5,0,17,0,17,0,17,0,17,0,17,9,16,2,4,0,17,0,17,0,17,124,44,8,11,0,17,4,9,29,33,12,14,0,17,0,17,55,53,0,17,0,17,4,9,0,17,0,17,12,20,0,17,0,17,7,10,0,17,0,17,0,17,0,17,1,3,6,10,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41039,41039,"Lane County, Oregon",7205,386,1040,244,249,180,49,53,90,72,179,122,83,73,91,69,67,63,37,54,0,28,135,95,33,53,14,25,0,28,0,28,0,28,13,21,3755,272,283,173,226,104,237,127,392,165,242,134,147,84,334,146,297,150,138,79,310,131,524,202,368,167,205,99,25,29,0,28,27,42,1888,180,192,92,88,70,67,54,128,84,149,81,93,72,60,46,170,99,57,41,162,93,288,126,109,56,170,65,20,24,72,37,63,50,522,109,56,39,74,46,103,87,43,40,17,27,35,25,22,25,51,48,6,10,11,17,67,68,18,27,0,28,0,28,19,23,0,28
0500000US41041,41041,"Lincoln County, Oregon",974,114,48,34,28,26,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,20,20,0,25,0,25,0,25,538,113,0,25,36,38,28,34,109,71,24,28,12,20,42,38,0,25,11,13,16,27,125,103,86,61,17,24,32,40,0,25,0,25,279,101,9,14,19,32,0,25,9,14,18,20,27,33,12,18,16,26,41,57,33,44,32,39,0,25,24,27,13,22,26,29,0,25,109,51,0,25,13,16,22,25,0,25,0,25,11,18,0,25,0,25,8,13,15,17,0,25,29,38,0,25,11,18,0,25,0,25
0500000US41043,41043,"Linn County, Oregon",2121,214,272,96,38,52,0,28,35,46,136,91,27,39,0,28,0,28,0,28,0,28,10,16,0,28,26,36,0,28,0,28,0,28,0,28,1125,175,117,89,79,81,112,77,53,65,228,137,86,84,55,56,8,14,51,74,65,52,163,106,86,92,12,18,0,28,10,17,0,28,552,133,0,28,14,16,26,32,83,72,31,28,23,28,10,18,44,42,7,16,86,60,134,75,64,42,18,24,12,22,0,28,0,28,172,63,0,28,0,28,69,44,16,23,16,26,17,28,7,12,0,28,0,28,3,6,11,14,33,50,0,28,0,28,0,28,0,28
0500000US41045,41045,"Malheur County, Oregon",2298,182,219,92,30,41,3,5,78,66,38,50,21,19,0,25,5,9,0,25,4,7,7,12,33,41,0,25,0,25,0,25,0,25,0,25,1019,136,163,95,137,80,113,67,84,61,24,27,68,68,17,17,34,34,47,35,128,67,81,68,97,70,9,15,0,25,15,25,2,3,820,95,88,72,85,55,80,42,69,59,11,16,84,49,114,60,0,25,11,14,85,43,45,34,58,38,45,37,15,16,6,9,24,35,240,60,46,30,20,22,46,58,22,19,14,17,32,25,0,25,12,17,12,17,15,20,0,25,12,18,0,25,8,13,0,25,1,4
0500000US41047,41047,"Marion County, Oregon",17162,537,1539,260,213,93,131,92,286,149,188,133,145,107,151,99,52,63,26,27,43,53,130,107,112,80,25,39,37,47,0,28,0,28,0,28,10470,556,665,217,684,207,711,205,1038,264,966,286,686,203,664,243,825,219,703,247,1139,263,904,210,854,236,428,183,102,81,50,49,51,41,4387,321,197,89,284,114,213,109,334,153,226,120,247,117,325,140,333,147,183,94,529,176,380,125,605,183,214,85,139,87,128,76,50,49,766,162,91,50,23,23,65,46,95,79,50,39,34,32,43,32,54,57,61,53,47,46,55,46,77,50,31,40,10,17,30,37,0,28
0500000US41049,41049,"Morrow County, Oregon",804,83,79,51,0,19,15,24,0,19,34,37,10,16,0,19,0,19,0,19,0,19,0,19,0,19,0,19,13,22,7,11,0,19,0,19,486,63,18,20,0,19,39,32,33,33,26,26,35,29,40,34,14,15,40,34,115,60,29,24,34,31,28,28,23,33,12,18,0,19,232,75,59,40,0,19,0,19,0,19,35,41,9,14,41,50,12,18,0,19,26,26,34,37,2,3,14,19,0,19,0,19,0,19,7,13,0,19,7,13,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0500000US41051,41051,"Multnomah County, Oregon",22181,807,1789,328,389,146,121,67,254,132,183,119,80,67,168,102,94,73,9,14,92,89,56,75,205,116,127,99,11,17,0,28,0,28,0,28,13641,628,1110,324,796,257,1306,386,1209,310,1097,256,779,244,909,222,1143,238,550,191,1095,227,1174,266,1244,285,490,144,249,111,302,113,188,92,5702,294,600,237,391,167,309,134,493,172,386,148,321,132,298,124,288,123,353,171,447,143,508,137,510,172,327,118,90,61,149,77,232,91,1049,136,179,70,98,68,87,67,137,73,42,35,90,65,84,54,19,21,41,34,26,25,120,66,43,36,33,26,0,28,0,28,50,57
