GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39
0500000US41025,41025,"Harney County, Oregon",7187,107,1334,286,1021,307,703,288,703,288,0,17,318,153,61,70,59,70,2,3,257,122,237,117,20,17,313,107,244,90,182,78,62,57,69,36,5853,309,5093,332,4385,360,4361,359,24,30,708,258,261,160,261,160,0,17,447,227,410,222,37,37,760,146,711,139,682,136,29,32,49,33
0500000US41027,41027,"Hood River County, Oregon",22250,68,2580,673,1787,633,964,420,893,426,71,57,823,504,185,124,16,25,169,122,638,491,586,471,52,56,793,256,285,130,164,84,121,99,508,184,19670,664,16016,859,13566,904,13559,903,7,8,2450,561,989,392,947,382,42,36,1461,443,1395,415,66,49,3654,574,2406,332,1819,290,587,162,1248,478
0500000US41029,41029,"Jackson County, Oregon",202579,355,34940,2260,24645,2099,9370,1306,8802,1324,568,173,15275,1870,3558,968,2772,856,786,227,11717,1704,10366,1593,1351,354,10295,842,6393,597,4905,584,1488,314,3902,533,167639,2248,139651,2329,110434,2775,109866,2747,568,214,29217,2268,8060,1384,7340,1256,720,266,21157,1854,19145,1706,2012,427,27988,1167,22749,882,18737,908,4012,399,5239,706
0500000US41031,41031,"Jefferson County, Oregon",20627,295,4074,585,3425,564,809,394,784,393,25,20,2616,469,861,387,690,374,171,77,1755,410,1632,385,123,61,649,180,405,127,324,111,81,54,244,98,16553,633,14242,708,10080,903,10073,905,7,12,4162,587,1782,445,1620,421,162,90,2380,472,2232,452,148,62,2311,355,1971,280,1499,240,472,144,340,126
0500000US41033,41033,"Josephine County, Oregon",81718,210,16540,1313,11927,1267,5621,1151,5272,1121,349,190,6306,1043,2452,733,1874,646,578,203,3854,984,3366,881,488,229,4613,501,3230,427,2730,394,500,179,1383,298,65178,1350,54523,1557,43253,1969,43178,1970,75,53,11270,1383,3096,673,2815,641,281,135,8174,1210,7450,1082,724,256,10655,748,9151,564,7669,449,1482,289,1504,290
0500000US41035,41035,"Klamath County, Oregon",65040,322,12315,1221,8684,1194,4151,946,4011,932,140,75,4533,679,1043,327,690,265,353,139,3490,632,3235,606,255,105,3631,440,2593,302,1796,234,797,249,1038,264,52725,1289,44824,1394,34936,1516,34842,1516,94,55,9888,1005,3976,758,3791,731,185,95,5912,742,5596,725,316,114,7901,559,6472,453,5488,420,984,221,1429,299
0500000US41037,41037,"Lake County, Oregon",7445,162,1497,331,943,311,598,252,586,251,12,16,345,226,13,14,0,17,13,14,332,226,329,226,3,9,554,167,370,102,251,78,119,69,184,86,5948,387,4816,394,4407,390,4400,390,7,17,409,161,149,99,146,97,3,5,260,126,204,119,56,57,1132,194,1048,180,926,168,122,62,84,50
0500000US41039,41039,"Lane County, Oregon",346021,639,69183,2770,37306,2563,14204,1722,13017,1617,1187,281,23102,2037,5308,993,3765,802,1543,367,17794,1741,15793,1612,2001,352,31877,1313,16826,561,10318,552,6508,493,15051,1239,276838,2741,222977,3078,177312,3403,176184,3434,1128,288,45665,2273,15211,1362,13658,1254,1553,295,30454,1964,27972,1791,2482,393,53861,1487,41838,1028,31414,992,10424,709,12023,810
0500000US41041,41041,"Lincoln County, Oregon",45610,172,7307,701,4680,651,1999,444,1890,450,109,54,2681,506,415,185,303,163,112,68,2266,477,2005,448,261,114,2627,336,1745,253,1446,230,299,110,882,225,38303,705,31130,871,25375,1196,25259,1193,116,68,5755,833,2285,628,2116,581,169,86,3470,720,3185,622,285,161,7173,531,6123,429,5062,408,1061,173,1050,210
0500000US41043,41043,"Linn County, Oregon",116231,341,20724,1485,15513,1416,6613,1198,6085,1159,528,201,8900,1307,1660,656,1145,570,515,185,7240,1122,6702,1059,538,203,5211,626,3161,378,2278,315,883,186,2050,445,95507,1539,82026,1787,67423,2290,67152,2303,271,118,14603,1619,4781,843,4507,809,274,125,9822,1262,8888,1196,934,271,13481,909,10716,637,8451,605,2265,372,2765,507
0500000US41045,41045,"Malheur County, Oregon",27881,327,7647,800,5560,701,2742,571,2648,583,94,88,2818,537,452,238,361,196,91,57,2366,531,2272,524,94,51,2087,471,1129,182,920,174,209,105,958,430,20234,768,17715,766,14760,870,14747,866,13,14,2955,584,1029,349,912,302,117,87,1926,501,1805,464,121,64,2519,282,2128,228,1922,207,206,77,391,113
0500000US41047,41047,"Marion County, Oregon",308783,819,57393,2747,45923,2741,21020,2234,19531,2147,1489,350,24903,2249,5311,1107,3798,993,1513,393,19592,2220,18066,2039,1526,373,11470,912,6678,552,5100,428,1578,320,4792,628,251390,2908,216887,2854,170193,3485,169222,3425,971,347,46694,3143,15563,1660,14221,1545,1342,353,31131,2368,28338,2231,2793,519,34503,1214,28301,841,23857,811,4444,398,6202,723
0500000US41049,41049,"Morrow County, Oregon",11195,20,2011,356,1802,362,551,277,538,276,13,16,1251,329,482,242,405,214,77,50,769,254,743,254,26,19,209,72,115,48,83,43,32,22,94,51,9184,354,8159,404,6814,438,6778,438,36,36,1345,357,504,216,476,206,28,27,841,298,724,271,117,60,1025,240,815,157,708,139,107,52,210,149
0500000US41051,41051,"Multnomah County, Oregon",732970,833,130507,3962,81081,3788,33998,2814,31353,2757,2645,388,47083,2883,8965,1534,6543,1267,2422,404,38118,2459,34578,2477,3540,466,49426,1707,28192,1053,20785,853,7407,632,21234,1233,602463,3903,450717,5121,348671,5677,345843,5680,2828,634,102046,3829,32249,2058,29263,1862,2986,394,69797,2843,63820,2583,5977,699,151746,3016,111641,1930,80663,1679,30978,1122,40105,1697
0500000US41053,41053,"Polk County, Oregon",74152,284,12204,1386,8662,1366,4294,1026,4209,1020,85,58,4368,812,1449,487,1099,375,350,209,2919,729,2570,641,349,183,3542,454,1999,263,1108,213,891,220,1543,335,61948,1452,53352,1547,45168,1762,44988,1758,180,114,8184,999,2196,600,2059,557,137,81,5988,852,5551,807,437,188,8596,735,6705,526,5347,456,1358,290,1891,452
0500000US41055,41055,"Sherman County, Oregon",1847,86,408,82,255,78,78,39,74,40,4,5,177,78,66,50,58,43,8,13,111,62,89,48,22,20,153,37,104,32,84,32,20,14,49,22,1439,117,1164,121,1052,124,1052,124,0,12,112,39,24,16,17,13,7,7,88,35,76,31,12,10,275,46,239,42,186,35,53,19,36,17
0500000US41057,41057,"Tillamook County, Oregon",24542,105,3963,553,2797,534,1426,480,1347,486,79,51,1371,421,169,80,79,71,90,50,1202,409,1092,405,110,51,1166,257,824,182,684,156,140,65,342,150,20579,569,16958,693,13694,829,13656,817,38,53,3264,589,1222,324,1143,302,79,50,2042,462,1843,413,199,116,3621,368,2837,275,2324,262,513,151,784,202
0500000US41059,41059,"Umatilla County, Oregon",72370,391,11971,1084,9195,1011,2676,736,2390,705,286,143,6519,929,1031,376,573,299,458,214,5488,822,5043,787,445,178,2776,431,1713,286,1390,250,323,131,1063,244,60399,1108,52719,1142,40260,1781,40140,1777,120,80,12459,1558,4879,992,4612,941,267,117,7580,1337,6770,1209,810,249,7680,553,6607,460,5544,444,1063,195,1073,259
0500000US41061,41061,"Union County, Oregon",25124,165,4672,590,2773,507,1395,422,1340,424,55,43,1378,332,332,143,234,132,98,54,1046,301,998,306,48,42,1899,294,1118,155,794,147,324,75,781,214,20452,588,17424,701,15031,779,14983,778,48,41,2393,453,962,282,886,239,76,70,1431,357,1339,340,92,52,3028,365,2354,254,1841,204,513,142,674,187
0500000US41063,41063,"Wallowa County, Oregon",6846,22,917,194,552,179,377,168,333,171,44,41,175,79,40,34,26,30,14,15,135,68,128,70,7,9,365,87,294,70,256,66,38,30,71,45,5929,197,4970,241,3914,275,3914,275,0,17,1056,278,253,137,212,113,41,30,803,262,771,252,32,27,959,138,855,113,801,105,54,30,104,58
0500000US41065,41065,"Wasco County, Oregon",24750,168,4502,690,2603,625,1163,377,995,357,168,85,1440,483,245,136,205,111,40,44,1195,445,1084,417,111,72,1899,273,512,104,425,94,87,43,1387,279,20248,696,16596,750,13453,804,13442,806,11,14,3143,606,936,346,824,295,112,71,2207,507,2015,484,192,92,3652,371,2616,252,2178,260,438,139,1036,272
0500000US41067,41067,"Washington County, Oregon",533789,605,60620,2912,44453,2870,19546,2228,18595,2224,951,268,24907,2021,4615,922,2979,705,1636,392,20292,1892,18330,1828,1962,348,16167,960,8779,598,6256,580,2523,309,7388,752,473169,2885,399457,3470,329713,4687,328128,4668,1585,346,69744,3581,23111,2149,20887,1911,2224,419,46633,2747,43307,2583,3326,500,73712,1766,57524,1155,44742,1143,12782,830,16188,982
0500000US41069,41069,"Wheeler County, Oregon",1262,88,197,56,150,56,106,53,106,53,0,12,44,26,10,16,7,11,3,5,34,21,32,20,2,3,47,19,44,18,41,17,3,3,3,6,1065,86,868,86,769,86,769,86,0,12,99,49,40,34,34,30,6,6,59,39,55,36,4,6,197,43,171,35,164,34,7,5,26,26
0500000US41071,41071,"Yamhill County, Oregon",94183,562,13784,1428,10382,1352,5122,1067,4768,1017,354,141,5260,849,1459,458,962,351,497,262,3801,727,3328,676,473,194,3402,544,1784,261,1268,243,516,138,1618,439,80399,1598,71423,1675,58316,2115,57825,2108,491,168,13107,1411,4518,854,4050,792,468,188,8589,1208,7868,1106,721,236,8976,654,7400,510,6165,450,1235,262,1576,268
