GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69
0500000US41019,41019,"Douglas County, Oregon",281,103,12,21,0,28,0,28,12,21,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,109,67,0,28,0,28,15,24,10,17,33,41,0,28,0,28,12,20,0,28,0,28,3,6,15,21,0,28,21,31,0,28,0,28,121,69,37,49,0,28,16,27,0,28,5,10,38,34,0,28,0,28,11,16,0,28,0,28,9,15,5,8,0,28,0,28,0,28,39,32,0,28,4,6,0,28,13,21,0,28,15,22,0,28,7,10,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28
0500000US41021,41021,"Gilliam County, Oregon",6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,9,0,12,0,12,0,12,0,12,0,12,4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41023,41023,"Grant County, Oregon",7,6,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3,5,0,17,0,17,3,5,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,4,5,0,17,0,17,0,17,4,5,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41025,41025,"Harney County, Oregon",14,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,4,9,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,4,9,0,17,0,17,0,17,0,17,0,17,10,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,7,12,0,17,0,17,3,5,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41027,41027,"Hood River County, Oregon",227,131,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,165,120,0,22,0,22,0,22,63,83,35,49,0,22,0,22,0,22,24,41,43,58,0,22,0,22,0,22,0,22,0,22,0,22,62,49,0,22,0,22,0,22,0,22,0,22,16,28,0,22,4,6,0,22,10,21,32,36,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41029,41029,"Jackson County, Oregon",822,201,95,82,9,13,0,28,0,28,73,73,0,28,0,28,13,20,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,443,170,17,21,49,62,117,105,33,28,66,87,0,28,26,30,0,28,0,28,18,29,0,28,74,60,29,39,14,22,0,28,0,28,208,87,3,5,29,48,6,10,22,24,11,19,0,28,24,23,0,28,10,16,49,64,31,35,0,28,9,17,14,24,0,28,0,28,76,82,0,28,12,21,0,28,15,21,49,73,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28
0500000US41031,41031,"Jefferson County, Oregon",619,124,36,44,0,22,0,22,18,31,0,22,0,22,0,22,18,20,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,321,127,26,41,9,16,39,44,0,22,90,91,49,50,0,22,44,67,57,71,0,22,0,22,0,22,7,11,0,22,0,22,0,22,242,98,0,22,15,23,0,22,26,36,32,44,0,22,0,22,38,57,0,22,33,50,59,59,14,23,25,41,0,22,0,22,0,22,20,31,0,22,0,22,0,22,20,31,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41033,41033,"Josephine County, Oregon",78,49,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,52,42,0,28,16,29,0,28,0,28,0,28,0,28,0,28,23,31,0,28,13,21,0,28,0,28,0,28,0,28,0,28,0,28,24,28,0,28,0,28,0,28,0,28,0,28,0,28,13,19,0,28,0,28,0,28,0,28,11,19,0,28,0,28,0,28,0,28,2,4,0,28,2,4,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28
0500000US41035,41035,"Klamath County, Oregon",472,130,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,248,102,44,58,0,28,9,17,0,28,71,50,25,32,5,8,42,45,17,23,12,15,0,28,23,26,0,28,0,28,0,28,0,28,183,83,7,11,0,28,0,28,15,19,20,26,38,39,0,28,9,12,11,18,23,27,37,32,12,18,0,28,0,28,11,18,0,28,41,33,0,28,0,28,10,13,5,7,0,28,6,8,20,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28
0500000US41037,41037,"Lake County, Oregon",92,45,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,92,45,0,17,0,17,0,17,27,33,0,17,0,17,0,17,55,53,0,17,10,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41039,41039,"Lane County, Oregon",2124,321,386,151,161,131,0,28,34,53,0,28,30,46,47,52,0,28,0,28,0,28,67,69,33,53,14,25,0,28,0,28,0,28,0,28,1141,274,16,22,49,53,68,71,103,78,90,86,35,56,179,134,140,124,57,61,69,60,139,120,69,66,127,76,0,28,0,28,0,28,521,164,44,57,0,28,7,12,62,65,88,67,17,21,32,39,95,83,2,3,17,19,78,75,48,43,0,28,0,28,16,16,15,18,76,48,8,12,5,9,16,30,6,10,0,28,0,28,8,13,0,28,0,28,0,28,24,37,0,28,0,28,9,12,0,28,0,28
0500000US41041,41041,"Lincoln County, Oregon",343,132,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,265,127,0,25,0,25,0,25,65,60,0,25,0,25,18,16,0,25,0,25,0,25,110,102,56,56,16,25,0,25,0,25,0,25,78,66,0,25,0,25,0,25,0,25,0,25,23,32,0,25,0,25,37,56,0,25,12,23,0,25,6,11,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25
0500000US41043,41043,"Linn County, Oregon",499,161,64,63,0,28,0,28,0,28,64,63,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,246,110,21,28,0,28,76,59,0,28,0,28,39,59,0,28,0,28,0,28,48,46,52,72,0,28,0,28,0,28,10,17,0,28,162,79,0,28,0,28,17,27,0,28,0,28,12,22,0,28,34,38,0,28,16,26,43,32,14,22,12,21,0,28,14,21,0,28,27,30,0,28,0,28,0,28,0,28,0,28,17,28,0,28,3,4,0,28,0,28,7,12,0,28,0,28,0,28,0,28,0,28
0500000US41045,41045,"Malheur County, Oregon",799,164,61,52,27,41,0,25,12,18,8,14,2,4,0,25,5,9,0,25,0,25,7,12,0,25,0,25,0,25,0,25,0,25,0,25,302,107,85,78,33,36,24,28,14,21,16,23,28,37,7,11,3,6,8,12,25,22,50,59,9,15,0,25,0,25,0,25,0,25,361,104,73,70,43,44,3,5,57,59,4,8,28,25,93,59,0,25,9,13,9,14,4,7,26,26,12,21,0,25,0,25,0,25,75,38,12,18,0,25,0,25,0,25,14,17,14,18,0,25,12,17,12,17,0,25,0,25,11,17,0,25,0,25,0,25,0,25
0500000US41047,41047,"Marion County, Oregon",7459,681,651,187,126,75,67,68,143,114,7,10,48,59,36,46,51,77,21,25,0,28,32,48,66,74,25,39,29,45,0,28,0,28,0,28,5041,555,351,152,350,147,408,182,688,225,359,157,356,159,339,158,424,159,237,138,522,200,399,142,381,130,191,129,0,28,0,28,36,38,1550,287,60,49,90,55,121,96,107,68,34,32,120,81,112,75,106,82,67,53,225,116,252,112,104,69,80,64,32,53,29,38,11,18,217,91,57,38,12,16,0,28,0,28,9,13,7,13,24,27,0,28,18,21,0,28,6,10,17,23,31,40,36,56,0,28,0,28
0500000US41049,41049,"Morrow County, Oregon",160,64,24,29,0,19,0,19,0,19,14,25,10,16,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,63,38,0,19,0,19,0,19,0,19,0,19,0,19,16,20,4,9,8,13,0,19,17,20,18,22,0,19,0,19,0,19,0,19,73,51,26,34,0,19,0,19,0,19,35,41,4,9,0,19,5,9,0,19,3,5,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0500000US41051,41051,"Multnomah County, Oregon",6861,561,567,223,62,79,19,22,71,82,41,65,30,32,98,96,42,53,0,28,0,28,56,75,107,96,41,61,0,28,0,28,0,28,0,28,4332,479,266,137,262,154,448,226,265,126,479,196,365,176,397,169,354,150,72,47,369,143,307,126,406,144,162,100,81,61,41,40,58,55,1813,287,187,138,110,95,119,81,150,112,100,62,40,41,86,64,119,88,95,71,140,89,189,91,184,92,149,84,36,42,17,23,92,72,149,67,21,24,0,28,36,38,26,31,27,30,27,29,0,28,0,28,0,28,0,28,12,17,0,28,0,28,0,28,0,28,0,28
